experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.concept_index,meta.template_idx,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,0,12,[71563],5.125,3.5625,-1.5625,1.5625,0.3048780481856038,False,graph,,True,L12_F71563,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,13,[136136],5.125,4.625,-0.5,0.5,0.0975609754193932,False,graph,,True,L13_F136136,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,13,[50574],5.125,4.96875,-0.15625,0.15625,0.0304878048185603,False,graph,,True,L13_F50574,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,13,[70603],5.125,4.65625,-0.46875,0.46875,0.0914634144556811,False,graph,,True,L13_F70603,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,13,[72758],5.125,4.625,-0.5,0.5,0.0975609754193932,False,graph,,True,L13_F72758,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,14,[28821],5.125,4.375,-0.75,0.75,0.1463414631290898,False,graph,,True,L14_F28821,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,14,[141271],5.125,4.25,-0.875,0.875,0.1707317069839381,False,graph,,True,L14_F141271,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,14,[34023],5.125,4.40625,-0.71875,0.71875,0.1402439021653777,False,graph,,True,L14_F34023,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,14,[41052],5.125,4.28125,-0.84375,0.84375,0.164634146020226,False,graph,,True,L14_F41052,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,14,[111183],5.125,4.21875,-0.90625,0.90625,0.1768292679476502,False,graph,,True,L14_F111183,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,15,[127839],5.125,5.71875,0.59375,0.59375,0.1158536583105294,False,graph,,True,L15_F127839,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,15,[41361],5.125,5.96875,0.84375,0.84375,0.164634146020226,False,graph,,True,L15_F41361,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,15,[106898],5.125,5.875,0.75,0.75,0.1463414631290898,False,graph,,True,L15_F106898,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,15,[24958],5.125,5.8125,0.6875,0.6875,0.1341463412016657,False,graph,,True,L15_F24958,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,15,[140048],5.125,5.75,0.625,0.625,0.1219512192742415,False,graph,,True,L15_F140048,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,16,[88149],5.125,5.8125,0.6875,0.6875,0.1341463412016657,False,graph,,True,L16_F88149,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,16,[43079],5.125,5.65625,0.53125,0.53125,0.1036585363831052,False,graph,,True,L16_F43079,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,16,[80755],5.125,5.71875,0.59375,0.59375,0.1158536583105294,False,graph,,True,L16_F80755,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,17,[19808],5.125,5.75,0.625,0.625,0.1219512192742415,False,graph,,True,L17_F19808,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,17,[765],5.125,5.6875,0.5625,0.5625,0.1097560973468173,False,graph,,True,L17_F765,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,18,[152973],5.125,5.90625,0.78125,0.78125,0.1524390240928019,False,graph,,True,L18_F152973,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,18,[162386],5.125,5.9375,0.8125,0.8125,0.158536585056514,False,graph,,True,L18_F162386,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,18,[36517],5.125,5.84375,0.71875,0.71875,0.1402439021653777,False,graph,,True,L18_F36517,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,18,[149556],5.125,5.875,0.75,0.75,0.1463414631290898,False,graph,,True,L18_F149556,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,18,[7651],5.125,5.875,0.75,0.75,0.1463414631290898,False,graph,,True,L18_F7651,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,19,[135640],5.125,4.84375,-0.28125,0.28125,0.0548780486734086,False,graph,,True,L19_F135640,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,19,[161546],5.125,5.0,-0.125,0.125,0.0243902438548483,False,graph,,True,L19_F161546,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,19,[107296],5.125,4.90625,-0.21875,0.21875,0.0426829267459845,False,graph,,True,L19_F107296,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,19,[132248],5.125,4.90625,-0.21875,0.21875,0.0426829267459845,False,graph,,True,L19_F132248,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,20,[89742],5.125,4.53125,-0.59375,0.59375,0.1158536583105294,False,graph,,True,L20_F89742,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,20,[145235],5.125,4.75,-0.375,0.375,0.0731707315645449,False,graph,,True,L20_F145235,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,20,[41532],5.125,4.65625,-0.46875,0.46875,0.0914634144556811,False,graph,,True,L20_F41532,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,20,[37161],5.125,4.8125,-0.3125,0.3125,0.0609756096371207,False,graph,,True,L20_F37161,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,20,[132848],5.125,4.75,-0.375,0.375,0.0731707315645449,False,graph,,True,L20_F132848,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,21,[27974],5.125,5.1875,0.0625,0.0625,0.0121951219274241,False,graph,,True,L21_F27974,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,21,[45934],5.125,5.40625,0.28125,0.28125,0.0548780486734086,False,graph,,True,L21_F45934,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,21,[105016],5.125,5.21875,0.09375,0.09375,0.0182926828911362,False,graph,,True,L21_F105016,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,21,[90229],5.125,5.34375,0.21875,0.21875,0.0426829267459845,False,graph,,True,L21_F90229,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,22,[41906],5.125,4.65625,-0.46875,0.46875,0.0914634144556811,False,graph,,True,L22_F41906,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,22,[78043],5.125,4.34375,-0.78125,0.78125,0.1524390240928019,False,graph,,True,L22_F78043,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,22,[99330],5.125,4.46875,-0.65625,0.65625,0.1280487802379536,False,graph,,True,L22_F99330,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,22,[121334],5.125,4.5625,-0.5625,0.5625,0.1097560973468173,False,graph,,True,L22_F121334,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,23,[6889],5.125,4.6875,-0.4375,0.4375,0.085365853491969,False,graph,,True,L23_F6889,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,23,[5853],5.125,5.375,0.25,0.25,0.0487804877096966,False,graph,,True,L23_F5853,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,23,[40170],5.125,5.0625,-0.0625,0.0625,0.0121951219274241,False,graph,,True,L23_F40170,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,23,[70485],5.125,5.1875,0.0625,0.0625,0.0121951219274241,False,graph,,True,L23_F70485,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,23,[53700],5.125,4.96875,-0.15625,0.15625,0.0304878048185603,False,graph,,True,L23_F53700,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,23,[83865],5.125,5.0625,-0.0625,0.0625,0.0121951219274241,False,graph,,True,L23_F83865,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,24,[30233],5.125,4.0,-1.125,1.125,0.2195121946936347,False,graph,,True,L24_F30233,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,24,[35447],5.125,4.6875,-0.4375,0.4375,0.085365853491969,False,graph,,True,L24_F35447,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,24,[60321],5.125,4.625,-0.5,0.5,0.0975609754193932,False,graph,,True,L24_F60321,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,24,[119196],5.125,4.375,-0.75,0.75,0.1463414631290898,False,graph,,True,L24_F119196,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,24,[5768],5.125,4.78125,-0.34375,0.34375,0.0670731706008328,False,graph,,True,L24_F5768,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,25,[43384],5.125,4.25,-0.875,0.875,0.1707317069839381,False,graph,,True,L25_F43384,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,25,[41381],5.125,4.78125,-0.34375,0.34375,0.0670731706008328,False,graph,,True,L25_F41381,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,25,[125339],5.125,4.46875,-0.65625,0.65625,0.1280487802379536,False,graph,,True,L25_F125339,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,25,[19816],5.125,4.3125,-0.8125,0.8125,0.158536585056514,False,graph,,True,L25_F19816,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,0,25,[90133],5.125,4.21875,-0.90625,0.90625,0.1768292679476502,False,graph,,True,L25_F90133,-1,"The opposite of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,10,[68612],6.65625,6.25,-0.40625,0.40625,0.0610328637580726,False,graph,,True,L10_F68612,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,10,[25281],6.65625,6.125,-0.53125,0.53125,0.0798122064528643,False,graph,,True,L10_F25281,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,10,[59805],6.65625,6.125,-0.53125,0.53125,0.0798122064528643,False,graph,,True,L10_F59805,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,10,[101190],6.65625,6.21875,-0.4375,0.4375,0.0657276994317705,False,graph,,True,L10_F101190,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,10,[104215],6.65625,6.25,-0.40625,0.40625,0.0610328637580726,False,graph,,True,L10_F104215,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,11,[22932],6.65625,6.4375,-0.21875,0.21875,0.0328638497158852,False,graph,,True,L11_F22932,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,11,[123551],6.65625,6.5,-0.15625,0.15625,0.0234741783684894,False,graph,,True,L11_F123551,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,11,[59878],6.65625,6.59375,-0.0625,0.0625,0.0093896713473957,False,graph,,True,L11_F59878,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,12,[83869],6.65625,5.5625,-1.09375,1.09375,0.1643192485794264,False,graph,,True,L12_F83869,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,12,[4447],6.65625,5.59375,-1.0625,1.0625,0.1596244129057286,False,graph,,True,L12_F4447,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,12,[71563],6.65625,5.625,-1.03125,1.03125,0.1549295772320306,False,graph,,True,L12_F71563,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,13,[136136],6.65625,6.21875,-0.4375,0.4375,0.0657276994317705,False,graph,,True,L13_F136136,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,13,[50574],6.65625,6.21875,-0.4375,0.4375,0.0657276994317705,False,graph,,True,L13_F50574,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,13,[70603],6.65625,6.1875,-0.46875,0.46875,0.0704225351054684,False,graph,,True,L13_F70603,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,13,[72758],6.65625,6.21875,-0.4375,0.4375,0.0657276994317705,False,graph,,True,L13_F72758,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
ablation_zero,1,14,[34023],6.65625,6.5625,-0.09375,0.09375,0.0140845070210937,False,graph,,True,L14_F34023,-1,"The antonym of ""small"" is", large, small,zero,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,96,20260404-032832_multilingual_circuits_b1_train_n96,2026-04-04T03:28:32.040762,True,True
