experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.concept_index,meta.template_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,3,19,"[81443, 25077, 126231]",10.375,9.125,-1.25,1.25,0.1204819275947162,False,graph,,True,,-1,"Given the particles the electron, the proton, and the neutron, which has negative electric charge? A", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,3,20,"[92769, 73876, 101109]",10.375,8.9375,-1.4375,1.4375,0.1385542167339236,False,graph,,True,,-1,"Given the particles the electron, the proton, and the neutron, which has negative electric charge? A", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,4,15,"[45839, 130314, 150216]",10.6875,10.75,0.0625,0.0625,0.0058479532109025,False,graph,,True,,-1,"Identify the lepton from the following: the electron, the proton, and the neutron. Which is it? Answ", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,4,16,"[126692, 45664]",10.6875,10.4375,-0.25,0.25,0.02339181284361,False,graph,,True,,-1,"Identify the lepton from the following: the electron, the proton, and the neutron. Which is it? Answ", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,4,17,"[111317, 39571, 42201]",10.6875,11.5625,0.875,0.875,0.081871344952635,False,graph,,True,,-1,"Identify the lepton from the following: the electron, the proton, and the neutron. Which is it? Answ", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,4,18,"[48134, 149556, 160254]",10.6875,10.5,-0.1875,0.1875,0.0175438596327075,False,graph,,True,,-1,"Identify the lepton from the following: the electron, the proton, and the neutron. Which is it? Answ", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,4,19,"[81443, 126231, 25077]",10.6875,8.375,-2.3125,2.3125,0.2163742688033924,False,graph,,True,,-1,"Identify the lepton from the following: the electron, the proton, and the neutron. Which is it? Answ", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,4,20,"[73876, 101109, 92769]",10.6875,9.125,-1.5625,1.5625,0.1461988302725624,False,graph,,True,,-1,"Identify the lepton from the following: the electron, the proton, and the neutron. Which is it? Answ", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,6,15,"[45839, 130314, 150216]",4.8125,5.3125,0.5,0.5,0.1038961036802158,False,graph,,True,,-1,Some particles carry zero net electric charge despite containing charged constituents. Among the neu, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,6,16,"[126692, 45664]",4.8125,5.6875,0.875,0.875,0.1818181814403778,False,graph,,True,,-1,Some particles carry zero net electric charge despite containing charged constituents. Among the neu, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,6,17,"[111317, 39571, 42201]",4.8125,5.8125,1.0,1.0,0.2077922073604317,False,graph,,True,,-1,Some particles carry zero net electric charge despite containing charged constituents. Among the neu, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,6,18,"[160254, 48134, 149556]",4.8125,5.4375,0.625,0.625,0.1298701296002698,False,graph,,True,,-1,Some particles carry zero net electric charge despite containing charged constituents. Among the neu, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,6,19,"[81443, 25077, 126231]",4.8125,4.53125,-0.28125,0.28125,0.0584415583201214,False,graph,,True,,-1,Some particles carry zero net electric charge despite containing charged constituents. Among the neu, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,6,20,"[92769, 73876, 101109]",4.8125,4.34375,-0.46875,0.46875,0.0974025972002023,False,graph,,True,,-1,Some particles carry zero net electric charge despite containing charged constituents. Among the neu, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,7,15,"[45839, 130314, 150216]",2.75,4.625,1.875,1.875,0.681818179338843,False,graph,,True,,-1,"Consider these particles: the neutron, the proton, and the electron. Among them, which one has no el", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,7,16,"[126692, 45664]",2.75,3.015625,0.265625,0.265625,0.0965909087396694,False,graph,,True,,-1,"Consider these particles: the neutron, the proton, and the electron. Among them, which one has no el", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,7,17,"[111317, 39571, 42201]",2.75,3.109375,0.359375,0.359375,0.1306818177066115,False,graph,,True,,-1,"Consider these particles: the neutron, the proton, and the electron. Among them, which one has no el", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,7,18,"[48134, 160254, 149556]",2.75,2.125,-0.625,0.625,0.227272726446281,False,graph,,True,,-1,"Consider these particles: the neutron, the proton, and the electron. Among them, which one has no el", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,7,19,"[81443, 126231, 25077]",2.75,1.875,-0.875,0.875,0.3181818170247934,False,graph,,True,,-1,"Consider these particles: the neutron, the proton, and the electron. Among them, which one has no el", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,7,20,"[73876, 101109, 92769]",2.75,2.0,-0.75,0.75,0.2727272717355372,False,graph,,True,,-1,"Consider these particles: the neutron, the proton, and the electron. Among them, which one has no el", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,8,15,"[45839, 130314, 150216]",9.625,10.625,1.0,1.0,0.1038961037881598,False,graph,,True,,-1,"Consider these particles: the electron, the neutron, and the photon. Among them, which one is a lept", electron, neutron,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,8,16,"[126692, 45664]",9.625,9.0625,-0.5625,0.5625,0.0584415583808399,False,graph,,True,,-1,"Consider these particles: the electron, the neutron, and the photon. Among them, which one is a lept", electron, neutron,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,8,17,"[111317, 39571, 42201]",9.625,10.0,0.375,0.375,0.0389610389205599,False,graph,,True,,-1,"Consider these particles: the electron, the neutron, and the photon. Among them, which one is a lept", electron, neutron,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,8,18,"[48134, 160254, 149556]",9.625,9.625,0.0,0.0,0.0,False,graph,,True,,-1,"Consider these particles: the electron, the neutron, and the photon. Among them, which one is a lept", electron, neutron,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,8,19,"[81443, 126231, 25077]",9.625,7.5,-2.125,2.125,0.2207792205498397,False,graph,,True,,-1,"Consider these particles: the electron, the neutron, and the photon. Among them, which one is a lept", electron, neutron,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,8,20,"[73876, 101109, 92769]",9.625,7.09375,-2.53125,2.53125,0.2629870127137797,False,graph,,True,,-1,"Consider these particles: the electron, the neutron, and the photon. Among them, which one is a lept", electron, neutron,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,True,True
ablation_zero,9,15,"[45839, 130314, 150216]",6.9375,8.6875,1.75,1.75,0.2522522518886454,False,graph,,True,,-1,Which particle has no electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,9,16,"[45664, 126692]",6.9375,5.375,-1.5625,1.5625,0.2252252249005762,False,graph,,True,,-1,Which particle has no electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,9,17,"[111317, 39571, 42201]",6.9375,7.3125,0.375,0.375,0.0540540539761383,False,graph,,True,,-1,Which particle has no electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,9,18,"[48134, 160254, 149556]",6.9375,8.25,1.3125,1.3125,0.189189188916484,False,graph,,True,,-1,Which particle has no electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,9,19,"[81443, 25077, 126231]",6.9375,5.875,-1.0625,1.0625,0.1531531529323918,False,graph,,True,,-1,Which particle has no electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,9,20,"[73876, 101109, 92769]",6.9375,4.5625,-2.375,2.375,0.3423423418488759,False,graph,,True,,-1,Which particle has no electric charge? Answer:, neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,11,15,"[45839, 130314, 150216]",6.75,7.28125,0.53125,0.53125,0.0787037035871056,False,graph,,True,,-1,"Identify the electrically neutral particle from the following: the neutron, the proton, and the posi", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,11,16,"[126692, 45664]",6.75,6.34375,-0.40625,0.40625,0.0601851850960219,False,graph,,True,,-1,"Identify the electrically neutral particle from the following: the neutron, the proton, and the posi", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,11,17,"[111317, 39571, 42201]",6.75,7.6875,0.9375,0.9375,0.1388888886831275,False,graph,,True,,-1,"Identify the electrically neutral particle from the following: the neutron, the proton, and the posi", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,11,18,"[48134, 160254, 149556]",6.75,6.875,0.125,0.125,0.0185185184910836,False,graph,,True,,-1,"Identify the electrically neutral particle from the following: the neutron, the proton, and the posi", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,11,19,"[81443, 126231, 25077]",6.75,5.40625,-1.34375,1.34375,0.1990740737791495,False,graph,,True,,-1,"Identify the electrically neutral particle from the following: the neutron, the proton, and the posi", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,11,20,"[73876, 101109, 92769]",6.75,5.09375,-1.65625,1.65625,0.2453703700068587,False,graph,,True,,-1,"Identify the electrically neutral particle from the following: the neutron, the proton, and the posi", neutron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,13,15,"[45839, 130314, 150216]",8.6875,9.0,0.3125,0.3125,0.035971222980177,False,graph,,True,,-1,"Identify the particle with the smallest mass from the following: the electron, the proton, and the n", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,13,16,"[126692, 45664]",8.6875,8.25,-0.4375,0.4375,0.0503597121722478,False,graph,,True,,-1,"Identify the particle with the smallest mass from the following: the electron, the proton, and the n", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,13,17,"[111317, 39571, 42201]",8.6875,9.125,0.4375,0.4375,0.0503597121722478,False,graph,,True,,-1,"Identify the particle with the smallest mass from the following: the electron, the proton, and the n", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,13,18,"[48134, 149556, 160254]",8.6875,8.0625,-0.625,0.625,0.071942445960354,False,graph,,True,,-1,"Identify the particle with the smallest mass from the following: the electron, the proton, and the n", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,13,19,"[81443, 25077, 126231]",8.6875,6.9375,-1.75,1.75,0.2014388486889912,False,graph,,True,,-1,"Identify the particle with the smallest mass from the following: the electron, the proton, and the n", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,13,20,"[73876, 101109, 92769]",8.6875,7.3125,-1.375,1.375,0.1582733811127788,False,graph,,True,,-1,"Identify the particle with the smallest mass from the following: the electron, the proton, and the n", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,16,15,"[130314, 45839, 150216]",0.25,0.25,0.0,0.0,0.0,False,graph,,True,,-1,"electron, proton, or neutron — which has the smallest mass? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,16,16,"[126692, 45664]",0.25,-1.0,-1.25,1.25,4.999999800000008,True,graph,,True,,-1,"electron, proton, or neutron — which has the smallest mass? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,16,17,"[111317, 39571, 42201]",0.25,-0.375,-0.625,0.625,2.499999900000004,True,graph,,True,,-1,"electron, proton, or neutron — which has the smallest mass? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,16,18,"[48134, 160254, 149556]",0.25,-0.75,-1.0,1.0,3.9999998400000063,True,graph,,True,,-1,"electron, proton, or neutron — which has the smallest mass? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,16,19,"[81443, 25077, 126231]",0.25,-0.875,-1.125,1.125,4.499999820000007,True,graph,,True,,-1,"electron, proton, or neutron — which has the smallest mass? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,16,20,"[101109, 73876, 92769]",0.25,-0.75,-1.0,1.0,3.9999998400000063,True,graph,,True,,-1,"electron, proton, or neutron — which has the smallest mass? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,17,15,"[45839, 130314, 150216]",7.96875,7.375,-0.59375,0.59375,0.0745098038280661,False,graph,,True,,-1,"The options are the electron, the proton, and the neutron. Which is a lepton? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,17,16,"[126692, 45664]",7.96875,6.625,-1.34375,1.34375,0.1686274507687812,False,graph,,True,,-1,"The options are the electron, the proton, and the neutron. Which is a lepton? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,17,17,"[111317, 39571, 42201]",7.96875,9.1875,1.21875,1.21875,0.152941176278662,False,graph,,True,,-1,"The options are the electron, the proton, and the neutron. Which is a lepton? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,17,18,"[48134, 160254, 149556]",7.96875,7.6875,-0.28125,0.28125,0.0352941176027681,False,graph,,True,,-1,"The options are the electron, the proton, and the neutron. Which is a lepton? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,17,19,"[81443, 25077, 126231]",7.96875,5.4375,-2.53125,2.53125,0.3176470584249135,False,graph,,True,,-1,"The options are the electron, the proton, and the neutron. Which is a lepton? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,17,20,"[101109, 73876, 92769]",7.96875,6.0,-1.96875,1.96875,0.2470588232193771,False,graph,,True,,-1,"The options are the electron, the proton, and the neutron. Which is a lepton? Answer:", electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,19,15,"[130314, 45839, 150216]",8.5,9.25,0.75,0.75,0.0882352940138408,False,graph,,True,,-1,Leptons are fundamental particles that do not experience the strong nuclear force. Among the electro, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,19,16,"[126692, 45664]",8.5,8.25,-0.25,0.25,0.0294117646712802,False,graph,,True,,-1,Leptons are fundamental particles that do not experience the strong nuclear force. Among the electro, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
ablation_zero,19,17,"[111317, 39571, 42201]",8.5,8.375,-0.125,0.125,0.0147058823356401,False,graph,,True,,-1,Leptons are fundamental particles that do not experience the strong nuclear force. Among the electro, electron, proton,zero,,,,,,,,,,,,,,,,,,,physics_particle_candidate_selection_v2,train,4b,100,20260505-172449_physics_particle_candidate_selection_v2_train_n100,2026-05-05T17:24:49.128562,False,True
