experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
ablation_zero,0,14,[24749],1.625,1.6875,0.0625,0.0625,0.03846153822485207,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F24749,-1
ablation_zero,0,15,[15507],1.625,1.625,0.0,0.0,0.0,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L15_F15507,-1
ablation_zero,0,16,[46637],1.625,2.0,0.375,0.375,0.23076922934911245,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F46637,-1
ablation_zero,0,16,[53285],1.625,1.9375,0.3125,0.3125,0.19230769112426038,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F53285,-1
ablation_zero,0,16,[14097],1.625,2.0,0.375,0.375,0.23076922934911245,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F14097,-1
ablation_zero,0,16,[33974],1.625,2.0,0.375,0.375,0.23076922934911245,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F33974,-1
ablation_zero,0,16,[82587],1.625,1.875,0.25,0.25,0.15384615289940828,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F82587,-1
ablation_zero,0,17,[6720],1.625,1.5,-0.125,0.125,0.07692307644970414,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F6720,-1
ablation_zero,0,17,[153539],1.625,1.5625,-0.0625,0.0625,0.03846153822485207,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F153539,-1
ablation_zero,0,17,[63126],1.625,1.5625,-0.0625,0.0625,0.03846153822485207,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F63126,-1
ablation_zero,0,18,[145795],1.625,1.9375,0.3125,0.3125,0.19230769112426038,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L18_F145795,-1
ablation_zero,0,19,[41536],1.625,1.4375,-0.1875,0.1875,0.11538461467455623,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F41536,-1
ablation_zero,0,19,[130590],1.625,1.4375,-0.1875,0.1875,0.11538461467455623,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F130590,-1
ablation_zero,0,20,[74959],1.625,2.125,0.5,0.5,0.30769230579881657,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F74959,-1
ablation_zero,0,20,[72939],1.625,2.0625,0.4375,0.4375,0.2692307675739645,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F72939,-1
ablation_zero,0,21,[12280],1.625,1.9375,0.3125,0.3125,0.19230769112426038,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L21_F12280,-1
ablation_zero,0,21,[157518],1.625,1.875,0.25,0.25,0.15384615289940828,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L21_F157518,-1
ablation_zero,0,22,[133148],1.625,2.0625,0.4375,0.4375,0.2692307675739645,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F133148,-1
ablation_zero,0,22,[110496],1.625,2.375,0.75,0.75,0.4615384586982249,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F110496,-1
ablation_zero,0,22,[28148],1.625,2.25,0.625,0.625,0.38461538224852077,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F28148,-1
ablation_zero,0,22,[93236],1.625,2.25,0.625,0.625,0.38461538224852077,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F93236,-1
ablation_zero,0,23,[83556],1.625,2.875,1.25,1.25,0.7692307644970415,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F83556,-1
ablation_zero,0,23,[71067],1.625,2.9375,1.3125,1.3125,0.8076923027218935,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F71067,-1
ablation_zero,0,24,[88968],1.625,1.375,-0.25,0.25,0.15384615289940828,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F88968,-1
ablation_zero,0,24,[249],1.625,1.25,-0.375,0.375,0.23076922934911245,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F249,-1
ablation_zero,0,24,[52031],1.625,1.5625,-0.0625,0.0625,0.03846153822485207,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F52031,-1
ablation_zero,0,24,[18943],1.625,1.4375,-0.1875,0.1875,0.11538461467455623,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F18943,-1
ablation_zero,0,25,[110282],1.625,1.1875,-0.4375,0.4375,0.2692307675739645,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F110282,-1
ablation_zero,0,25,[71226],1.625,1.125,-0.5,0.5,0.30769230579881657,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F71226,-1
ablation_zero,0,25,[126439],1.625,1.3125,-0.3125,0.3125,0.19230769112426038,False,"{'prompt': 'A nucleus emits a particle with charge +2e and mass number 4. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F126439,-1
ablation_zero,1,10,[128064],2.25,2.4375,0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F128064,-1
ablation_zero,1,10,[35580],2.25,2.4375,0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F35580,-1
ablation_zero,1,10,[83063],2.25,2.5625,0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F83063,-1
ablation_zero,1,10,[80002],2.25,2.5625,0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F80002,-1
ablation_zero,1,11,[35425],2.25,2.25,0.0,0.0,0.0,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F35425,-1
ablation_zero,1,11,[144890],2.25,2.25,0.0,0.0,0.0,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F144890,-1
ablation_zero,1,12,[2451],2.25,2.3125,0.0625,0.0625,0.02777777765432099,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L12_F2451,-1
ablation_zero,1,13,[45942],2.25,2.0,-0.25,0.25,0.11111111061728396,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L13_F45942,-1
ablation_zero,1,13,[57499],2.25,1.9375,-0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L13_F57499,-1
ablation_zero,1,14,[24749],2.25,2.125,-0.125,0.125,0.05555555530864198,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F24749,-1
ablation_zero,1,14,[140141],2.25,2.1875,-0.0625,0.0625,0.02777777765432099,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F140141,-1
ablation_zero,1,15,[15507],2.25,2.0,-0.25,0.25,0.11111111061728396,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L15_F15507,-1
ablation_zero,1,16,[46637],2.25,2.6875,0.4375,0.4375,0.19444444358024693,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F46637,-1
ablation_zero,1,16,[33974],2.25,2.5625,0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F33974,-1
ablation_zero,1,16,[53285],2.25,2.5625,0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F53285,-1
ablation_zero,1,16,[82587],2.25,2.625,0.375,0.375,0.16666666592592594,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F82587,-1
ablation_zero,1,16,[14097],2.25,2.5625,0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F14097,-1
ablation_zero,1,17,[6720],2.25,2.0,-0.25,0.25,0.11111111061728396,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F6720,-1
ablation_zero,1,17,[153539],2.25,2.0625,-0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F153539,-1
ablation_zero,1,17,[63126],2.25,2.0625,-0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L17_F63126,-1
ablation_zero,1,18,[145795],2.25,1.625,-0.625,0.625,0.2777777765432099,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L18_F145795,-1
ablation_zero,1,19,[41536],2.25,2.125,-0.125,0.125,0.05555555530864198,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F41536,-1
ablation_zero,1,19,[130590],2.25,2.125,-0.125,0.125,0.05555555530864198,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L19_F130590,-1
ablation_zero,1,20,[74959],2.25,1.9375,-0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F74959,-1
ablation_zero,1,20,[72939],2.25,1.875,-0.375,0.375,0.16666666592592594,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L20_F72939,-1
ablation_zero,1,21,[12280],2.25,2.4375,0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L21_F12280,-1
ablation_zero,1,21,[157518],2.25,2.375,0.125,0.125,0.05555555530864198,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L21_F157518,-1
ablation_zero,1,22,[110496],2.25,2.9375,0.6875,0.6875,0.3055555541975309,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F110496,-1
ablation_zero,1,22,[133148],2.25,2.75,0.5,0.5,0.22222222123456792,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F133148,-1
ablation_zero,1,22,[28148],2.25,2.9375,0.6875,0.6875,0.3055555541975309,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F28148,-1
ablation_zero,1,22,[93236],2.25,2.875,0.625,0.625,0.2777777765432099,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L22_F93236,-1
ablation_zero,1,23,[83556],2.25,2.65625,0.40625,0.40625,0.18055555475308643,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F83556,-1
ablation_zero,1,23,[71067],2.25,2.625,0.375,0.375,0.16666666592592594,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L23_F71067,-1
ablation_zero,1,24,[249],2.25,2.3125,0.0625,0.0625,0.02777777765432099,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F249,-1
ablation_zero,1,24,[88968],2.25,2.4375,0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F88968,-1
ablation_zero,1,24,[52031],2.25,2.5625,0.3125,0.3125,0.13888888827160495,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F52031,-1
ablation_zero,1,24,[18943],2.25,2.4375,0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L24_F18943,-1
ablation_zero,1,25,[110282],2.25,2.0625,-0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F110282,-1
ablation_zero,1,25,[71226],2.25,2.0625,-0.1875,0.1875,0.08333333296296297,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F71226,-1
ablation_zero,1,25,[126439],2.25,2.3125,0.0625,0.0625,0.02777777765432099,False,"{'prompt': 'In a radioactive decay, the atomic number decreases by 2 and the mass number decreases by 4. Is the ', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L25_F126439,-1
ablation_zero,2,10,[128064],2.3125,1.4375,-0.875,0.875,0.3783783767421476,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F128064,-1
ablation_zero,2,10,[35580],2.3125,1.5,-0.8125,0.8125,0.3513513498319942,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F35580,-1
ablation_zero,2,10,[83063],2.3125,1.375,-0.9375,0.9375,0.405405403652301,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F83063,-1
ablation_zero,2,10,[80002],2.3125,1.3125,-1.0,1.0,0.43243243056245434,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L10_F80002,-1
ablation_zero,2,11,[35425],2.3125,2.5625,0.25,0.25,0.10810810764061358,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F35425,-1
ablation_zero,2,11,[144890],2.3125,2.5625,0.25,0.25,0.10810810764061358,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L11_F144890,-1
ablation_zero,2,12,[2451],2.3125,1.875,-0.4375,0.4375,0.1891891883710738,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L12_F2451,-1
ablation_zero,2,13,[45942],2.3125,2.0,-0.3125,0.3125,0.13513513455076698,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L13_F45942,-1
ablation_zero,2,13,[57499],2.3125,1.9375,-0.375,0.375,0.16216216146092038,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L13_F57499,-1
ablation_zero,2,14,[24749],2.3125,2.0,-0.3125,0.3125,0.13513513455076698,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F24749,-1
ablation_zero,2,14,[140141],2.3125,2.0625,-0.25,0.25,0.10810810764061358,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L14_F140141,-1
ablation_zero,2,15,[15507],2.3125,2.125,-0.1875,0.1875,0.08108108073046019,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L15_F15507,-1
ablation_zero,2,16,[33974],2.3125,2.375,0.0625,0.0625,0.027027026910153396,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F33974,-1
ablation_zero,2,16,[46637],2.3125,2.46875,0.15625,0.15625,0.06756756727538349,False,"{'prompt': 'A helium-4 nucleus is emitted during a nuclear decay event. Is the decay type alpha or beta?', 'correct_token': ' alpha', 'incorrect_token': ' beta', 'mode': 'zero'}",graph,,True,L16_F46637,-1
