experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,0,15,[24829],15.9375,-5.375,-21.3125,21.3125,1.3372549011217223,True,graph,,True,L15_F24829,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,15,[90154],15.9375,16.0,0.0625,0.0625,0.0039215686249903,False,graph,,True,L15_F90154,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,16,[93805],15.9375,16.125,0.1875,0.1875,0.0117647058749711,False,graph,,True,L16_F93805,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,16,[51107],15.9375,16.125,0.1875,0.1875,0.0117647058749711,False,graph,,True,L16_F51107,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,17,[13730],15.9375,16.25,0.3125,0.3125,0.0196078431249519,False,graph,,True,L17_F13730,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,18,[15247],15.9375,16.125,0.1875,0.1875,0.0117647058749711,False,graph,,True,L18_F15247,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,18,[148614],15.9375,14.8125,-1.125,1.125,0.0705882352498269,False,graph,,True,L18_F148614,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,18,[96974],15.9375,16.125,0.1875,0.1875,0.0117647058749711,False,graph,,True,L18_F96974,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,19,[137712],15.9375,15.75,-0.1875,0.1875,0.0117647058749711,False,graph,,True,L19_F137712,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,19,[24697],15.9375,15.875,-0.0625,0.0625,0.0039215686249903,False,graph,,True,L19_F24697,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,20,[24239],15.9375,16.0,0.0625,0.0625,0.0039215686249903,False,graph,,True,L20_F24239,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,20,[27296],15.9375,16.0,0.0625,0.0625,0.0039215686249903,False,graph,,True,L20_F27296,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,21,[11263],15.9375,15.875,-0.0625,0.0625,0.0039215686249903,False,graph,,True,L21_F11263,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,21,[16038],15.9375,16.0,0.0625,0.0625,0.0039215686249903,False,graph,,True,L21_F16038,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,22,[16944],15.9375,15.625,-0.3125,0.3125,0.0196078431249519,False,graph,,True,L22_F16944,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,22,[96600],15.9375,15.75,-0.1875,0.1875,0.0117647058749711,False,graph,,True,L22_F96600,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,22,[102533],15.9375,15.75,-0.1875,0.1875,0.0117647058749711,False,graph,,True,L22_F102533,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,23,[162953],15.9375,15.875,-0.0625,0.0625,0.0039215686249903,False,graph,,True,L23_F162953,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,23,[113668],15.9375,15.9375,0.0,0.0,0.0,False,graph,,True,L23_F113668,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,24,[40953],15.9375,13.6875,-2.25,2.25,0.1411764704996539,False,graph,,True,L24_F40953,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,24,[33931],15.9375,13.6875,-2.25,2.25,0.1411764704996539,False,graph,,True,L24_F33931,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,25,[36763],15.9375,16.125,0.1875,0.1875,0.0117647058749711,False,graph,,True,L25_F36763,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,25,[134336],15.9375,16.25,0.3125,0.3125,0.0196078431249519,False,graph,,True,L25_F134336,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,0,25,[98157],15.9375,16.375,0.4375,0.4375,0.0274509803749327,False,graph,,True,L25_F98157,-1,"A gauge transformation leaves all physical observables — electric field, magnetic field, force on ch", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,10,[53921],14.875,13.9375,-0.9375,0.9375,0.0630252100416637,False,graph,,True,L10_F53921,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,10,[19118],14.875,14.25,-0.625,0.625,0.0420168066944424,False,graph,,True,L10_F19118,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,11,[112540],14.875,16.5,1.625,1.625,0.1092436974055504,False,graph,,True,L11_F112540,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,12,[73956],14.875,16.625,1.75,1.75,0.1176470587444389,False,graph,,True,L12_F73956,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,12,[39989],14.875,14.25,-0.625,0.625,0.0420168066944424,False,graph,,True,L12_F39989,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,12,[102670],14.875,14.5625,-0.3125,0.3125,0.0210084033472212,False,graph,,True,L12_F102670,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,13,[140686],14.875,14.75,-0.125,0.125,0.0084033613388884,False,graph,,True,L13_F140686,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,14,[96297],14.875,-1.375,-16.25,16.25,1.0924369740555044,True,graph,,True,L14_F96297,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,14,[77869],14.875,1.1875,-13.6875,13.6875,0.9201680666082904,False,graph,,True,L14_F77869,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,14,[32925],14.875,1.625,-13.25,13.25,0.8907563019221806,False,graph,,True,L14_F32925,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,15,[24829],14.875,-3.5,-18.375,18.375,1.235294116816609,True,graph,,True,L15_F24829,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,15,[90154],14.875,14.3125,-0.5625,0.5625,0.0378151260249982,False,graph,,True,L15_F90154,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,16,[93805],14.875,14.6875,-0.1875,0.1875,0.0126050420083327,False,graph,,True,L16_F93805,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,16,[51107],14.875,14.75,-0.125,0.125,0.0084033613388884,False,graph,,True,L16_F51107,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,17,[13730],14.875,14.875,0.0,0.0,0.0,False,graph,,True,L17_F13730,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,18,[148614],14.875,15.0625,0.1875,0.1875,0.0126050420083327,False,graph,,True,L18_F148614,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,18,[15247],14.875,15.375,0.5,0.5,0.0336134453555539,False,graph,,True,L18_F15247,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,18,[96974],14.875,14.8125,-0.0625,0.0625,0.0042016806694442,False,graph,,True,L18_F96974,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,19,[137712],14.875,14.625,-0.25,0.25,0.0168067226777769,False,graph,,True,L19_F137712,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,19,[24697],14.875,14.6875,-0.1875,0.1875,0.0126050420083327,False,graph,,True,L19_F24697,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,20,[24239],14.875,14.625,-0.25,0.25,0.0168067226777769,False,graph,,True,L20_F24239,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,20,[27296],14.875,14.5625,-0.3125,0.3125,0.0210084033472212,False,graph,,True,L20_F27296,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,21,[16038],14.875,14.5,-0.375,0.375,0.0252100840166654,False,graph,,True,L21_F16038,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,21,[11263],14.875,14.5,-0.375,0.375,0.0252100840166654,False,graph,,True,L21_F11263,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,22,[96600],14.875,14.0625,-0.8125,0.8125,0.0546218487027752,False,graph,,True,L22_F96600,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,22,[16944],14.875,14.0,-0.875,0.875,0.0588235293722194,False,graph,,True,L22_F16944,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,22,[102533],14.875,13.9375,-0.9375,0.9375,0.0630252100416637,False,graph,,True,L22_F102533,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,23,[162953],14.875,12.875,-2.0,2.0,0.1344537814222159,False,graph,,True,L23_F162953,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,23,[113668],14.875,12.5,-2.375,2.375,0.1596638654388814,False,graph,,True,L23_F113668,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,24,[40953],14.875,12.625,-2.25,2.25,0.1512605040999929,False,graph,,True,L24_F40953,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,24,[33931],14.875,12.8125,-2.0625,2.0625,0.1386554620916602,False,graph,,True,L24_F33931,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,25,[134336],14.875,14.875,0.0,0.0,0.0,False,graph,,True,L25_F134336,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,25,[98157],14.875,15.0,0.125,0.125,0.0084033613388884,False,graph,,True,L25_F98157,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,1,25,[36763],14.875,14.9375,0.0625,0.0625,0.0042016806694442,False,graph,,True,L25_F36763,-1,"Under any gauge transformation, the measurable predictions of electromagnetism remain identical. Thi", same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,10,[53921],11.125,11.4375,0.3125,0.3125,0.0280898876152001,False,graph,,True,L10_F53921,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,10,[19118],11.125,11.4375,0.3125,0.3125,0.0280898876152001,False,graph,,True,L10_F19118,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,11,[112540],11.125,10.8125,-0.3125,0.3125,0.0280898876152001,False,graph,,True,L11_F112540,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,12,[102670],11.125,11.375,0.25,0.25,0.02247191009216,False,graph,,True,L12_F102670,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,12,[73956],11.125,11.25,0.125,0.125,0.01123595504608,False,graph,,True,L12_F73956,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,12,[39989],11.125,11.25,0.125,0.125,0.01123595504608,False,graph,,True,L12_F39989,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,13,[140686],11.125,11.375,0.25,0.25,0.02247191009216,False,graph,,True,L13_F140686,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,14,[32925],11.125,11.0625,-0.0625,0.0625,0.00561797752304,False,graph,,True,L14_F32925,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,14,[96297],11.125,11.0625,-0.0625,0.0625,0.00561797752304,False,graph,,True,L14_F96297,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,14,[77869],11.125,11.0625,-0.0625,0.0625,0.00561797752304,False,graph,,True,L14_F77869,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,15,[90154],11.125,11.0625,-0.0625,0.0625,0.00561797752304,False,graph,,True,L15_F90154,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,15,[24829],11.125,11.0625,-0.0625,0.0625,0.00561797752304,False,graph,,True,L15_F24829,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,16,[51107],11.125,10.9375,-0.1875,0.1875,0.01685393256912,False,graph,,True,L16_F51107,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
ablation_zero,2,16,[93805],11.125,10.9375,-0.1875,0.1875,0.01685393256912,False,graph,,True,L16_F93805,-1,Maxwell's equations are gauge invariant: transforming A to A + grad(chi) and phi to phi - d(chi)/dt , same, different,zero,physics_gauge_equivalence,train,4b,5,20260409-212106_physics_gauge_equivalence_train_n5,2026-04-09T21:21:06.252267,True,True
