experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
patching,3,16,"[64822, 147161, 75293]",8.875,9.0625,0.1875,0.1875,0.02112676053957548,False,"{'source_prompt': 'Consider these particles: the proton, the electron, the neutron. Among them, which one has positive ', 'target_prompt': 'Which particle has positive electric charge — the electron, the proton, or the neutron? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 9.75, 'target_margin': 8.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,3,17,"[111317, 22769, 108105]",8.875,8.5,-0.375,0.375,0.04225352107915096,False,"{'source_prompt': 'Consider these particles: the proton, the electron, the neutron. Among them, which one has positive ', 'target_prompt': 'Which particle has positive electric charge — the electron, the proton, or the neutron? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 9.75, 'target_margin': 8.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,3,18,"[160254, 48134, 149556, 18177, 132539]",8.875,9.8125,0.9375,0.9375,0.1056338026978774,False,"{'source_prompt': 'Consider these particles: the proton, the electron, the neutron. Among them, which one has positive ', 'target_prompt': 'Which particle has positive electric charge — the electron, the proton, or the neutron? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 9.75, 'target_margin': 8.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,3,19,"[74293, 39488, 74497, 54110]",8.875,7.5625,-1.3125,1.3125,0.14788732377702835,False,"{'source_prompt': 'Consider these particles: the proton, the electron, the neutron. Among them, which one has positive ', 'target_prompt': 'Which particle has positive electric charge — the electron, the proton, or the neutron? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 9.75, 'target_margin': 8.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,3,20,"[71973, 56357, 120456, 112825, 107702]",8.875,6.875,-2.0,2.0,0.22535211242213846,False,"{'source_prompt': 'Consider these particles: the proton, the electron, the neutron. Among them, which one has positive ', 'target_prompt': 'Which particle has positive electric charge — the electron, the proton, or the neutron? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 9.75, 'target_margin': 8.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,4,15,"[127839, 38259, 150216]",7.5,7.875,0.375,0.375,0.04999999993333333,False,"{'source_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'target_prompt': 'Which particle has positive electric charge? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 9.625, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,4,16,"[64822, 75293, 147161]",7.5,7.28125,-0.21875,0.21875,0.02916666662777778,False,"{'source_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'target_prompt': 'Which particle has positive electric charge? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 9.625, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,4,17,"[111317, 22769, 108105]",7.5,8.5,1.0,1.0,0.13333333315555557,False,"{'source_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'target_prompt': 'Which particle has positive electric charge? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 9.625, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,4,18,"[149556, 48134, 18177, 160254, 132539]",7.5,10.0625,2.5625,2.5625,0.34166666621111114,False,"{'source_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'target_prompt': 'Which particle has positive electric charge? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 9.625, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,4,19,"[74293, 39488, 74497, 54110]",7.5,6.90625,-0.59375,0.59375,0.07916666656111111,False,"{'source_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'target_prompt': 'Which particle has positive electric charge? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 9.625, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,4,20,"[56357, 71973, 120456, 112825, 107702]",7.5,5.84375,-1.65625,1.65625,0.22083333303888888,False,"{'source_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'target_prompt': 'Which particle has positive electric charge? Answer:', 'source_correct': ' proton', 'target_correct': ' proton', 'target_incorrect': ' neutron', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 9.625, 'target_margin': 7.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,5,15,"[150216, 38259, 127839]",7.6875,9.125,1.4375,1.4375,0.18699186967545772,False,"{'source_prompt': 'The options are electron, proton, and neutron. Which particle has zero (neutral) electric charge? An', 'target_prompt': 'Consider these particles: the neutron, the electron, the proton. Among them, which one has zero (neu', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 13.0625, 'target_margin': 7.6875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,5,16,"[147161, 75293, 64822]",7.6875,8.25,0.5625,0.5625,0.07317073161213564,False,"{'source_prompt': 'The options are electron, proton, and neutron. Which particle has zero (neutral) electric charge? An', 'target_prompt': 'Consider these particles: the neutron, the electron, the proton. Among them, which one has zero (neu', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 13.0625, 'target_margin': 7.6875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,5,17,"[108105, 111317, 22769]",7.6875,8.125,0.4375,0.4375,0.05691056903166105,False,"{'source_prompt': 'The options are electron, proton, and neutron. Which particle has zero (neutral) electric charge? An', 'target_prompt': 'Consider these particles: the neutron, the electron, the proton. Among them, which one has zero (neu', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 13.0625, 'target_margin': 7.6875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,5,18,"[149556, 48134, 160254, 20958, 18177]",7.6875,7.78125,0.09375,0.09375,0.012195121935355938,False,"{'source_prompt': 'The options are electron, proton, and neutron. Which particle has zero (neutral) electric charge? An', 'target_prompt': 'Consider these particles: the neutron, the electron, the proton. Among them, which one has zero (neu', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 13.0625, 'target_margin': 7.6875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,5,19,"[39488, 74293, 54110, 74497]",7.6875,7.3125,-0.375,0.375,0.04878048774142375,False,"{'source_prompt': 'The options are electron, proton, and neutron. Which particle has zero (neutral) electric charge? An', 'target_prompt': 'Consider these particles: the neutron, the electron, the proton. Among them, which one has zero (neu', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 13.0625, 'target_margin': 7.6875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,5,20,"[71973, 112825, 56357, 120456, 107702]",7.6875,5.9375,-1.75,1.75,0.2276422761266442,False,"{'source_prompt': 'The options are electron, proton, and neutron. Which particle has zero (neutral) electric charge? An', 'target_prompt': 'Consider these particles: the neutron, the electron, the proton. Among them, which one has zero (neu', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 13.0625, 'target_margin': 7.6875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,6,15,"[150216, 38259, 127839]",6.84375,6.90625,0.0625,0.0625,0.009132420077980026,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer', 'target_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 5.5, 'target_margin': 6.84375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,6,16,"[64822, 147161, 75293]",6.84375,7.0625,0.21875,0.21875,0.03196347027293009,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer', 'target_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 5.5, 'target_margin': 6.84375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,6,17,"[111317, 22769, 108105]",6.84375,6.78125,-0.0625,0.0625,0.009132420077980026,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer', 'target_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 5.5, 'target_margin': 6.84375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,6,18,"[160254, 48134, 149556, 18177, 132539]",6.84375,8.6875,1.84375,1.84375,0.26940639230041075,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer', 'target_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 5.5, 'target_margin': 6.84375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,6,19,"[74293, 39488, 54110, 74497]",6.84375,6.0,-0.84375,0.84375,0.12328767105273035,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer', 'target_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.5, 'target_margin': 6.84375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,6,20,"[120456, 71973, 56357, 112825, 107702]",6.84375,4.875,-1.96875,1.96875,0.28767123245637083,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge — the electron, the neutron, or the proton? Answer', 'target_prompt': 'An atom consists of a nucleus containing protons and neutrons, with electrons orbiting outside. Amon', 'source_correct': ' neutron', 'target_correct': ' neutron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.5, 'target_margin': 6.84375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,7,15,"[127839, 150216, 38259]",4.625,4.5,-0.125,0.125,0.02702702696859021,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge? Answer:', 'target_prompt': 'The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa', 'source_correct': ' neutron', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 3.625, 'target_margin': 4.625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,7,16,"[64822, 147161, 75293]",4.625,3.25,-1.375,1.375,0.29729729665449234,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge? Answer:', 'target_prompt': 'The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa', 'source_correct': ' neutron', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 3.625, 'target_margin': 4.625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
patching,7,17,"[111317, 22769, 108105]",4.625,5.0,0.375,0.375,0.08108108090577064,False,"{'source_prompt': 'Which particle has zero (neutral) electric charge? Answer:', 'target_prompt': 'The options are proton, neutron, and electron. Which particle is a lepton (a member of the lepton fa', 'source_correct': ' neutron', 'target_correct': ' electron', 'target_incorrect': ' proton', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 3.625, 'target_margin': 4.625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': -1, 'template_idx': -1}",graph,,True,,-1
