experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features
ablation_zero,3,17,[151157],5.34375,5.96875,0.625,0.625,0.11695906410861462,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,18,[152973],5.34375,5.6875,0.34375,0.34375,0.06432748525973804,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,19,[135640],5.34375,6.09375,0.75,0.75,0.14035087693033754,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,20,"[89162, 115627, 145235]",5.34375,3.4375,-1.90625,1.90625,0.3567251455312746,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,21,"[45934, 23114]",5.34375,5.71875,0.375,0.375,0.07017543846516877,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,22,"[41906, 78043, 156288, 99330]",5.34375,4.21875,-1.125,1.125,0.2105263153955063,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,23,"[61192, 83865, 5853, 70485, 40170, 90775, 23708, 92411]",5.34375,3.9375,-1.40625,1.40625,0.2631578942443829,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,24,"[119196, 60321, 118673]",5.34375,3.5,-1.84375,1.84375,0.3450292391204131,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,25,"[43384, 9878, 90133, 19816]",5.34375,3.5625,-1.78125,1.78125,0.3333333327095517,False,"{'prompt': 'The opposite of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,10,"[68612, 59805, 101190, 148569, 104215, 40520, 102028]",6.375,6.1875,-0.1875,0.1875,0.02941176465974625,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,11,"[22932, 33438, 77813, 59878, 107358]",6.375,6.0625,-0.3125,0.3125,0.049019607766243756,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,12,"[146578, 4447, 83869, 71563, 115685]",6.375,5.8125,-0.5625,0.5625,0.08823529397923875,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,13,"[136136, 70603, 72758, 108154]",6.375,4.9375,-1.4375,1.4375,0.22549019572472126,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,14,[41052],6.375,6.09375,-0.28125,0.28125,0.044117646989619376,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,15,"[27553, 39942, 125632]",6.375,6.78125,0.40625,0.40625,0.06372549009611687,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,16,[45664],6.375,6.15625,-0.21875,0.21875,0.03431372543637063,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,17,[151157],6.375,7.28125,0.90625,0.90625,0.14215686252210688,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,18,[152973],6.375,6.09375,-0.28125,0.28125,0.044117646989619376,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,19,[135640],6.375,6.3125,-0.0625,0.0625,0.00980392155324875,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,20,"[145235, 115627, 89162]",6.375,4.6875,-1.6875,1.6875,0.26470588193771627,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,21,"[45934, 23114]",6.375,6.875,0.5,0.5,0.07843137242599,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,22,"[41906, 78043, 99330, 156288]",6.375,4.84375,-1.53125,1.53125,0.2401960780545944,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,23,"[5853, 40170, 83865, 90775, 70485, 23708, 61192, 92411]",6.375,3.0625,-3.3125,3.3125,0.5196078423221838,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,24,"[119196, 60321, 118673]",6.375,4.125,-2.25,2.25,0.352941175916955,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,25,"[43384, 90133, 19816, 9878]",6.375,3.0,-3.375,3.375,0.5294117638754325,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,10,"[68612, 101190, 59805, 102028, 148569, 40520, 104215]",6.875,8.875,2.0,2.0,0.29090909048595043,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,11,"[22932, 59878, 77813, 107358, 33438]",6.875,6.53125,-0.34375,0.34375,0.04999999992727273,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,12,"[83869, 115685, 4447, 146578, 71563]",6.875,6.9375,0.0625,0.0625,0.009090909077685951,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,13,"[136136, 70603, 72758, 108154]",6.875,5.15625,-1.71875,1.71875,0.24999999963636363,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,14,[41052],6.875,7.3125,0.4375,0.4375,0.06363636354380166,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,15,"[39942, 27553, 125632]",6.875,6.15625,-0.71875,0.71875,0.10454545439338843,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,16,[45664],6.875,7.15625,0.28125,0.28125,0.04090909084958678,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,17,[151157],6.875,6.71875,-0.15625,0.15625,0.022727272694214876,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,18,[152973],6.875,6.0,-0.875,0.875,0.12727272708760332,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,19,[135640],6.875,7.625,0.75,0.75,0.1090909089322314,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,20,"[145235, 115627, 89162]",6.875,7.125,0.25,0.25,0.036363636310743803,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,21,"[45934, 23114]",6.875,7.28125,0.40625,0.40625,0.059090909004958676,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,22,"[78043, 41906, 156288, 99330]",6.875,6.9375,0.0625,0.0625,0.009090909077685951,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,23,"[61192, 90775, 83865, 5853, 23708, 70485, 40170, 92411]",6.875,7.375,0.5,0.5,0.07272727262148761,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,24,"[60321, 118673, 119196]",6.875,7.5625,0.6875,0.6875,0.09999999985454545,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,5,25,"[43384, 90133, 9878, 19816]",6.875,7.3125,0.4375,0.4375,0.06363636354380166,False,"{'prompt': '""fast"" is the opposite of', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,6,10,"[59805, 68612, 102028, 40520, 148569, 104215, 101190]",7.25,7.84375,0.59375,0.59375,0.08189655161117718,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,11,"[22932, 77813, 33438, 107358, 59878]",7.25,6.75,-0.5,0.5,0.06896551714625446,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,12,"[146578, 4447, 83869, 115685, 71563]",7.25,3.875,-3.375,3.375,0.4655172407372176,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,13,"[136136, 108154, 70603, 72758]",7.25,6.15625,-1.09375,1.09375,0.15086206875743163,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,14,[41052],7.25,6.625,-0.625,0.625,0.08620689643281808,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,15,"[27553, 125632, 39942]",7.25,7.65625,0.40625,0.40625,0.05603448268133175,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,16,[45664],7.25,6.90625,-0.34375,0.34375,0.04741379303804994,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,17,[151157],7.25,7.75,0.5,0.5,0.06896551714625446,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,18,[152973],7.25,7.4375,0.1875,0.1875,0.02586206892984542,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,19,[135640],7.25,7.25,0.0,0.0,0.0,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,20,"[89162, 145235, 115627]",7.25,5.46875,-1.78125,1.78125,0.2456896548335315,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,21,"[45934, 23114]",7.25,7.125,-0.125,0.125,0.017241379286563614,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,22,"[78043, 41906, 156288, 99330]",7.25,6.5625,-0.6875,0.6875,0.09482758607609988,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,23,"[83865, 90775, 5853, 70485, 40170, 61192, 23708, 92411]",7.25,7.0625,-0.1875,0.1875,0.02586206892984542,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,24,"[60321, 119196, 118673]",7.25,6.71875,-0.53125,0.53125,0.07327586196789536,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,6,25,"[43384, 90133, 19816, 9878]",7.25,4.9375,-2.3125,2.3125,0.3189655168014269,False,"{'prompt': 'The opposite of ""new"" is', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,7,10,"[68612, 59805, 101190, 148569, 104215, 102028, 40520]",4.625,4.5625,-0.0625,0.0625,0.013513513484295105,False,"{'prompt': '""new"" is the opposite of', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,7,11,"[22932, 59878, 107358, 77813, 33438]",4.625,3.90625,-0.71875,0.71875,0.1554054050693937,False,"{'prompt': '""new"" is the opposite of', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
ablation_zero,7,12,"[83869, 4447, 115685, 146578, 71563]",4.625,5.0625,0.4375,0.4375,0.09459459439006575,False,"{'prompt': '""new"" is the opposite of', 'correct_token': ' old', 'incorrect_token': ' new', 'mode': 'zero'}",graph,,True
