experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features
patching,0,20,"[71357, 11606, 101236, 145235, 158746, 89162, 115627]",0.5625,0.0625,-0.5,0.5,0.88888887308642,False,"{'source_prompt': 'The antonym of ""small"" is', 'target_prompt': 'L\'antonyme de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 6.65625, 'target_margin': 0.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,21,"[145615, 129759, 45934, 120080, 68550, 90229, 23114]",0.5625,0.5625,0.0,0.0,0.0,False,"{'source_prompt': 'The antonym of ""small"" is', 'target_prompt': 'L\'antonyme de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 6.65625, 'target_margin': 0.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,22,"[99330, 108295, 128994, 78043, 41906, 156288, 87274]",0.5625,-0.375,-0.9375,0.9375,1.6666666370370373,True,"{'source_prompt': 'The antonym of ""small"" is', 'target_prompt': 'L\'antonyme de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 6.65625, 'target_margin': 0.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,23,"[64429, 111979, 5853, 73145, 40170, 90775, 37214, 70485, 61192, 23708, 83865, 92411]",0.5625,-0.3125,-0.875,0.875,1.555555527901235,True,"{'source_prompt': 'The antonym of ""small"" is', 'target_prompt': 'L\'antonyme de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 12, 'source_margin': 6.65625, 'target_margin': 0.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,24,"[131457, 29680, 81698, 136810, 119196, 60321, 58564, 48363, 76363, 36045, 118673]",0.5625,1.375,0.8125,0.8125,1.4444444187654324,False,"{'source_prompt': 'The antonym of ""small"" is', 'target_prompt': 'L\'antonyme de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 11, 'source_margin': 6.65625, 'target_margin': 0.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,25,"[104408, 142914, 111603, 138698, 43384, 19816, 163068, 103245, 60043, 9878, 90133]",0.5625,0.375,-0.1875,0.1875,0.3333333274074075,False,"{'source_prompt': 'The antonym of ""small"" is', 'target_prompt': 'L\'antonyme de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 11, 'source_margin': 6.65625, 'target_margin': 0.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,10,"[59805, 40520, 102028, 68612, 148569, 104215, 101190, 141643, 131503]",3.0625,3.25,0.1875,0.1875,0.061224489596001665,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 9, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,11,"[22932, 33438, 59878, 77813, 107358, 8348, 89663, 56459]",3.0625,3.0,-0.0625,0.0625,0.02040816319866722,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 8, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,12,"[146578, 83869, 39488, 4447, 71563, 115685, 22710]",3.0625,2.125,-0.9375,0.9375,0.3061224479800083,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,13,"[108154, 136136, 13612, 70603, 72758, 5837]",3.0625,3.5,0.4375,0.4375,0.14285714239067057,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,14,[41052],3.0625,3.6875,0.625,0.625,0.20408163198667223,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 1, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,15,"[125632, 39942, 27553]",3.0625,3.90625,0.84375,0.84375,0.27551020318200753,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,16,[45664],3.0625,3.3125,0.25,0.25,0.08163265279466889,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 1, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,17,"[151157, 110833]",3.0625,3.5,0.4375,0.4375,0.14285714239067057,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,18,[152973],3.0625,2.65625,-0.40625,0.40625,0.13265306079133696,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 1, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,19,"[107296, 135640, 21132, 90730]",3.0625,3.25,0.1875,0.1875,0.061224489596001665,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,20,"[71357, 145235, 101236, 158746, 89162, 11606, 115627]",3.0625,3.1875,0.125,0.125,0.04081632639733444,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,21,"[129759, 45934, 68550, 120080, 90229, 145615, 23114]",3.0625,3.03125,-0.03125,0.03125,0.01020408159933361,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,22,"[108295, 78043, 99330, 41906, 128994, 87274, 156288]",3.0625,2.5625,-0.5,0.5,0.16326530558933777,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,23,"[64429, 61192, 40170, 73145, 23708, 111979, 5853, 70485, 92411, 90775, 83865, 37214]",3.0625,3.546875,0.484375,0.484375,0.15816326478967097,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 12, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,24,"[36045, 76363, 119196, 29680, 58564, 60321, 118673, 48363, 81698, 131457, 136810]",3.0625,2.34375,-0.71875,0.71875,0.23469387678467307,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 11, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,25,"[111603, 138698, 9878, 142914, 43384, 104408, 90133, 103245, 19816, 163068, 60043]",3.0625,2.5625,-0.5,0.5,0.16326530558933777,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': '""petit"" est le contraire de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 11, 'source_margin': 5.125, 'target_margin': 3.0625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,10,"[68612, 102028, 59805, 40520, 101190, 141643, 131503, 104215, 148569]",1.34375,1.6875,0.34375,0.34375,0.2558139515846404,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 9, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,11,"[107358, 59878, 56459, 33438, 22932, 77813, 8348, 89663]",1.34375,1.46875,0.125,0.125,0.09302325512168741,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 8, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,12,"[83869, 22710, 146578, 4447, 71563, 39488, 115685]",1.34375,1.03125,-0.3125,0.3125,0.23255813780421852,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,13,"[13612, 72758, 108154, 70603, 5837, 136136]",1.34375,1.6875,0.34375,0.34375,0.2558139515846404,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,14,[41052],1.34375,1.75,0.40625,0.40625,0.3023255791454841,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 1, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,15,"[125632, 39942, 27553]",1.34375,2.28125,0.9375,0.9375,0.6976744134126556,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,16,[45664],1.34375,1.75,0.40625,0.40625,0.3023255791454841,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 1, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,17,"[151157, 110833]",1.34375,1.25,-0.09375,0.09375,0.06976744134126556,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,18,[152973],1.34375,1.5,0.15625,0.15625,0.11627906890210926,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 1, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,19,"[135640, 107296, 90730, 21132]",1.34375,0.25,-1.09375,1.09375,0.8139534823147648,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,20,"[89162, 158746, 71357, 11606, 101236, 115627, 145235]",1.34375,-0.125,-1.46875,1.46875,1.093023247679827,True,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,21,"[68550, 129759, 120080, 23114, 90229, 145615, 45934]",1.34375,1.375,0.03125,0.03125,0.023255813780421852,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,22,"[41906, 108295, 78043, 87274, 156288, 128994, 99330]",1.34375,0.8125,-0.53125,0.53125,0.3953488342671715,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,23,"[64429, 90775, 61192, 40170, 70485, 23708, 111979, 92411, 73145, 5853, 83865, 37214]",1.34375,1.875,0.53125,0.53125,0.3953488342671715,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 12, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,24,"[29680, 48363, 36045, 76363, 136810, 119196, 58564, 81698, 131457, 60321, 118673]",1.34375,0.6875,-0.65625,0.65625,0.4883720893888589,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 11, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,25,"[111603, 90133, 19816, 142914, 104408, 9878, 138698, 43384, 103245, 163068, 60043]",1.34375,0.6875,-0.65625,0.65625,0.4883720893888589,False,"{'source_prompt': '""small"" is the antonym of', 'target_prompt': '""petit"" est l\'antonyme de', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': True, 'candidate_pool_size': 11, 'source_margin': 4.875, 'target_margin': 1.34375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,10,"[59805, 141643, 102028, 40520, 131503, 68612, 104215, 101190, 148569]",0.5,2.5625,2.0625,2.0625,4.124999917500001,False,"{'source_prompt': 'The opposite of ""fast"" is', 'target_prompt': 'Le contraire de ""vite"" est', 'source_correct': ' slow', 'target_correct': ' lent', 'target_incorrect': ' vite', 'selected_by_diff': True, 'candidate_pool_size': 9, 'source_margin': 5.34375, 'target_margin': 0.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,11,"[89663, 22932, 33438, 77813, 56459, 107358, 59878, 8348]",0.5,0.5,0.0,0.0,0.0,False,"{'source_prompt': 'The opposite of ""fast"" is', 'target_prompt': 'Le contraire de ""vite"" est', 'source_correct': ' slow', 'target_correct': ' lent', 'target_incorrect': ' vite', 'selected_by_diff': True, 'candidate_pool_size': 8, 'source_margin': 5.34375, 'target_margin': 0.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,12,"[146578, 39488, 22710, 4447, 83869, 71563, 115685]",0.5,-0.1875,-0.6875,0.6875,1.3749999725000004,True,"{'source_prompt': 'The opposite of ""fast"" is', 'target_prompt': 'Le contraire de ""vite"" est', 'source_correct': ' slow', 'target_correct': ' lent', 'target_incorrect': ' vite', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 5.34375, 'target_margin': 0.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,13,"[70603, 72758, 13612, 108154, 5837, 136136]",0.5,1.0,0.5,0.5,0.9999999800000003,False,"{'source_prompt': 'The opposite of ""fast"" is', 'target_prompt': 'Le contraire de ""vite"" est', 'source_correct': ' slow', 'target_correct': ' lent', 'target_incorrect': ' vite', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 5.34375, 'target_margin': 0.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,14,[41052],0.5,-0.4375,-0.9375,0.9375,1.8749999625000007,True,"{'source_prompt': 'The opposite of ""fast"" is', 'target_prompt': 'Le contraire de ""vite"" est', 'source_correct': ' slow', 'target_correct': ' lent', 'target_incorrect': ' vite', 'selected_by_diff': True, 'candidate_pool_size': 1, 'source_margin': 5.34375, 'target_margin': 0.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,15,"[125632, 27553, 39942]",0.5,-0.1875,-0.6875,0.6875,1.3749999725000004,True,"{'source_prompt': 'The opposite of ""fast"" is', 'target_prompt': 'Le contraire de ""vite"" est', 'source_correct': ' slow', 'target_correct': ' lent', 'target_incorrect': ' vite', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 5.34375, 'target_margin': 0.5, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
