experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
patching,0,10,[79308],2.5625,3.15625,0.59375,0.59375,0.23170731616894708,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L10_F79308,0
patching,0,11,[107358],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L11_F107358,0
patching,0,11,[33438],2.5625,1.9375,-0.625,0.625,0.24390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L11_F33438,0
patching,0,11,[59878],2.5625,1.9375,-0.625,0.625,0.24390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L11_F59878,0
patching,0,11,[148703],2.5625,2.0,-0.5625,0.5625,0.21951219426531826,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L11_F148703,0
patching,0,11,[77813],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L11_F77813,0
patching,0,12,[71563],2.5625,1.3125,-1.25,1.25,0.4878048761451517,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F71563,0
patching,0,12,[115685],2.5625,1.3125,-1.25,1.25,0.4878048761451517,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F115685,0
patching,0,12,[160325],2.5625,1.4375,-1.125,1.125,0.4390243885306365,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F160325,0
patching,0,12,[22710],2.5625,1.3125,-1.25,1.25,0.4878048761451517,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F22710,0
patching,0,12,[146578],2.5625,1.4375,-1.125,1.125,0.4390243885306365,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F146578,0
patching,0,12,[39488],2.5625,1.25,-1.3125,1.3125,0.5121951199524093,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F39488,0
patching,0,12,[83869],2.5625,1.25,-1.3125,1.3125,0.5121951199524093,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F83869,0
patching,0,13,[5837],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F5837,0
patching,0,13,[72758],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F72758,0
patching,0,13,[56218],2.5625,1.75,-0.8125,0.8125,0.3170731694943486,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F56218,0
patching,0,13,[108154],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F108154,0
patching,0,13,[13612],2.5625,1.75,-0.8125,0.8125,0.3170731694943486,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F13612,0
patching,0,13,[70603],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F70603,0
patching,0,14,[41052],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L14_F41052,0
patching,0,15,[125632],2.5625,3.03125,0.46875,0.46875,0.1829268285544319,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L15_F125632,0
patching,0,15,[27553],2.5625,3.21875,0.65625,0.65625,0.25609755997620465,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L15_F27553,0
patching,0,15,[39942],2.5625,3.03125,0.46875,0.46875,0.1829268285544319,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L15_F39942,0
patching,0,15,[99399],2.5625,3.21875,0.65625,0.65625,0.25609755997620465,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L15_F99399,0
patching,0,16,[45664],2.5625,3.5625,1.0,1.0,0.3902439009161214,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L16_F45664,0
patching,0,17,[110833],2.5625,3.6875,1.125,1.125,0.4390243885306365,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L17_F110833,0
patching,0,17,[151157],2.5625,3.625,1.0625,1.0625,0.41463414472337895,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L17_F151157,0
patching,0,18,[109099],2.5625,2.5,-0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L18_F109099,0
patching,0,18,[127237],2.5625,2.5,-0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L18_F127237,0
patching,0,18,[152973],2.5625,2.5,-0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L18_F152973,0
patching,0,19,[125912],2.5625,2.625,0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F125912,0
patching,0,19,[6873],2.5625,2.625,0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F6873,0
patching,0,19,[90730],2.5625,2.5,-0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F90730,0
patching,0,19,[135640],2.5625,2.625,0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F135640,0
patching,0,20,[115627],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F115627,0
patching,0,20,[71357],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F71357,0
patching,0,20,[101236],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F101236,0
patching,0,20,[89162],2.5625,1.6875,-0.875,0.875,0.3414634133016062,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F89162,0
patching,0,20,[11606],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F11606,0
patching,0,20,[16317],2.5625,1.75,-0.8125,0.8125,0.3170731694943486,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F16317,0
patching,0,20,[158746],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F158746,0
patching,0,20,[145235],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F145235,0
