cluster_id,prompt_idx,prompt_id,cluster_mean_effect,cluster_mean_abs_effect,positive_agreement,negative_agreement,topk_support_count,topk_support_fraction,level,group_id,cue_label,relation_type,latent_state_target,correct_answer,is_anchor,is_kw_variant,is_auxiliary,inference_steps,difficulty
0,17,L1-A2-v06,0.0125,0.0375,0.4,0.2,0.0,0.0,1,L1-A2,emitted_mass4,,alpha,alpha,False,False,False,1,easy
0,18,L1-A2-v07,-0.025,0.05,0.2,0.6,0.0,0.0,1,L1-A2,emitted_mass4,,alpha,alpha,False,False,False,1,easy
0,19,L1-A2-v08,-0.175,0.175,0.0,1.0,0.0,0.0,1,L1-A2,emitted_mass4,,alpha,alpha,False,False,False,1,easy
0,20,L1-A2-v09,-0.0375,0.0375,0.0,0.6,0.0,0.0,1,L1-A2,emitted_mass4,,alpha,alpha,False,False,False,1,easy
0,21,L1-A2-v10,-0.2875,0.2875,0.0,1.0,0.0,0.0,1,L1-A2,emitted_mass4,,alpha,alpha,False,False,False,1,easy
0,22,L1-A2-v11,0.1625,0.1625,1.0,0.0,0.0,0.0,1,L1-A2,emitted_mass4,,alpha,alpha,False,False,False,1,easy
0,23,L1-A2-v12,-0.225,0.225,0.0,1.0,0.0,0.0,1,L1-A2,emitted_mass4,,alpha,alpha,False,False,False,1,easy
0,24,L1-A3-v01,-0.2875,0.2875,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,25,L1-A3-v02,-0.45,0.45,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,26,L1-A3-v03,-0.1875,0.1875,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,27,L1-A3-v04,-0.4,0.4,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,28,L1-A3-v05,-0.2625,0.2625,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,29,L1-A3-v06,-0.45,0.45,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,30,L1-A3-v07,-0.2125,0.2125,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,31,L1-A3-v08,-0.5,0.5,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,32,L1-A3-v09,-0.15,0.15,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,33,L1-A3-v10,-0.5,0.5,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,34,L1-A3-v11,-0.275,0.275,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,35,L1-A3-v12,-0.35,0.35,0.0,1.0,0.0,0.0,1,L1-A3,daughter_z_minus2,,alpha,alpha,False,False,False,2,easy
0,36,L1-A4-v01,-0.225,0.225,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,37,L1-A4-v02,-0.275,0.275,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,38,L1-A4-v03,-0.1875,0.1875,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,39,L1-A4-v04,-0.1375,0.1375,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,40,L1-A4-v05,-0.1125,0.1125,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,41,L1-A4-v06,-0.2,0.2,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,42,L1-A4-v07,-0.45,0.45,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,43,L1-A4-v08,-0.475,0.475,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,44,L1-A4-v09,-0.1625,0.1625,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,45,L1-A4-v10,-0.2125,0.2125,0.0,1.0,0.0,0.0,1,L1-A4,daughter_a_minus4,,alpha,alpha,False,False,False,2,easy
0,46,L1-A5-v01,-0.1625,0.1625,0.0,1.0,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,47,L1-A5-v02,-0.3625,0.3625,0.0,1.0,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,48,L1-A5-v03,0.275,0.275,1.0,0.0,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,49,L1-A5-v04,-0.0375,0.0375,0.0,0.6,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,50,L1-A5-v05,-0.225,0.225,0.0,1.0,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,51,L1-A5-v06,-0.2375,0.2375,0.0,1.0,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,52,L1-A5-v07,0.0125,0.0625,0.6,0.2,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,53,L1-A5-v08,-0.175,0.175,0.0,1.0,0.0,0.0,1,L1-A5,emitted_2protons,,alpha,alpha,False,False,False,1,easy
0,54,L1-A6-v01,-0.0875,0.0875,0.0,1.0,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,55,L1-A6-v02,-0.075,0.075,0.0,1.0,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,56,L1-A6-v03,0.0,0.025,0.2,0.2,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,57,L1-A6-v04,-0.1625,0.1625,0.0,1.0,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,58,L1-A6-v05,-0.2875,0.2875,0.0,1.0,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,59,L1-A6-v06,-0.2625,0.2625,0.0,1.0,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,60,L1-A6-v07,0.4,0.4,1.0,0.0,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,61,L1-A6-v08,0.1375,0.1375,1.0,0.0,0.0,0.0,1,L1-A6,emitted_2neutrons,,alpha,alpha,False,False,False,1,easy
0,62,L1-B1-v01,0.4375,0.4375,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,63,L1-B1-v02,0.2125,0.2125,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,64,L1-B1-v03,0.3625,0.3625,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,65,L1-B1-v04,0.25,0.25,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,66,L1-B1-v05,0.3125,0.3125,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,67,L1-B1-v06,0.125,0.125,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,68,L1-B1-v07,0.475,0.475,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,69,L1-B1-v08,0.2875,0.2875,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,70,L1-B1-v09,0.1375,0.1375,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,71,L1-B1-v10,0.4875,0.4875,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,72,L1-B1-v11,0.45,0.45,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,73,L1-B1-v12,0.3375,0.3375,1.0,0.0,0.0,0.0,1,L1-B1,emitted_charge_minus1,,beta,beta,False,False,False,1,easy
0,74,L1-B2-v01,0.1625,0.1625,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,75,L1-B2-v02,0.425,0.425,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,76,L1-B2-v03,0.4875,0.4875,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,77,L1-B2-v04,0.55,0.55,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,78,L1-B2-v05,0.1625,0.1625,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,79,L1-B2-v06,-0.0875,0.0875,0.0,1.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,80,L1-B2-v07,0.2625,0.2625,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,81,L1-B2-v08,0.7625,0.7625,1.0,0.0,5.0,1.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,82,L1-B2-v09,0.225,0.225,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,83,L1-B2-v10,0.575,0.575,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,84,L1-B2-v11,0.3,0.3,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,85,L1-B2-v12,0.4875,0.4875,1.0,0.0,0.0,0.0,1,L1-B2,daughter_z_plus1,,beta,beta,False,False,False,2,easy
0,86,L1-B3-v01,0.1875,0.1875,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,87,L1-B3-v02,0.0625,0.0625,0.6,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,88,L1-B3-v03,0.1125,0.1125,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,89,L1-B3-v04,-0.0875,0.0875,0.0,1.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,90,L1-B3-v05,0.225,0.225,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,91,L1-B3-v06,0.3,0.3,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,92,L1-B3-v07,0.025,0.025,0.4,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,93,L1-B3-v08,0.05,0.05,0.6,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,94,L1-B3-v09,0.35,0.35,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,95,L1-B3-v10,0.1625,0.1625,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,96,L1-B3-v11,0.175,0.175,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,97,L1-B3-v12,0.225,0.225,1.0,0.0,0.0,0.0,1,L1-B3,daughter_a_unchanged,,beta,beta,False,False,False,1,easy
0,98,L1-B4-v01,0.1375,0.1375,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,99,L1-B4-v02,0.4875,0.4875,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,100,L1-B4-v03,0.1625,0.1625,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,101,L1-B4-v04,0.0125,0.0375,0.4,0.2,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,102,L1-B4-v05,0.125,0.125,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,103,L1-B4-v06,0.475,0.475,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,104,L1-B4-v07,0.6625,0.6625,1.0,0.0,3.0,0.6,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,105,L1-B4-v08,0.0875,0.0875,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,106,L1-B4-v09,0.2625,0.2625,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,107,L1-B4-v10,0.3,0.3,1.0,0.0,0.0,0.0,1,L1-B4,antineutrino_emitted,,beta,beta,False,False,False,2,medium
0,108,L1-B5-v01,-0.0875,0.0875,0.0,0.8,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,109,L1-B5-v02,-0.1,0.1,0.0,0.8,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,110,L1-B5-v03,-0.35,0.35,0.0,1.0,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,111,L1-B5-v04,-0.0125,0.0375,0.2,0.4,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,112,L1-B5-v05,0.1,0.1,1.0,0.0,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,113,L1-B5-v06,-0.375,0.375,0.0,1.0,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,114,L1-B5-v07,0.4,0.4,1.0,0.0,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,115,L1-B5-v08,-0.2625,0.2625,0.0,1.0,0.0,0.0,1,L1-B5,emitted_mass_negligible,,beta,beta,False,False,False,1,easy
0,116,L1-B6-v01,0.2875,0.2875,1.0,0.0,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,117,L1-B6-v02,0.2875,0.2875,1.0,0.0,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,118,L1-B6-v03,0.425,0.425,1.0,0.0,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,119,L1-B6-v04,0.325,0.325,1.0,0.0,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,120,L1-B6-v05,-0.0375,0.0625,0.2,0.6,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,121,L1-B6-v06,0.2875,0.2875,1.0,0.0,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,122,L1-B6-v07,0.1,0.1,0.8,0.0,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,123,L1-B6-v08,0.4125,0.4125,1.0,0.0,0.0,0.0,1,L1-B6,daughter_n_minus1,,beta,beta,False,False,False,3,medium
0,124,KW-A1-v01,0.0625,0.0625,0.8,0.0,0.0,0.0,1,KW-A1,,,alpha,alpha,False,True,False,1,easy
0,125,KW-A1-v02,-0.2625,0.2625,0.0,1.0,0.0,0.0,1,KW-A1,,,alpha,alpha,False,True,False,1,easy
0,126,KW-A2-v01,0.1625,0.1625,1.0,0.0,0.0,0.0,1,KW-A2,,,alpha,alpha,False,True,False,1,easy
0,127,KW-A2-v02,-0.175,0.175,0.0,1.0,0.0,0.0,1,KW-A2,,,alpha,alpha,False,True,False,1,easy
0,128,KW-A3-v01,-0.2875,0.2875,0.0,1.0,0.0,0.0,1,KW-A3,,,alpha,alpha,False,True,False,1,easy
0,129,KW-A3-v02,-0.2375,0.2375,0.0,1.0,0.0,0.0,1,KW-A3,,,alpha,alpha,False,True,False,1,easy
0,130,KW-A4-v01,-0.1625,0.1625,0.0,1.0,0.0,0.0,1,KW-A4,,,alpha,alpha,False,True,False,1,easy
0,131,KW-A4-v02,0.275,0.275,1.0,0.0,0.0,0.0,1,KW-A4,,,alpha,alpha,False,True,False,1,easy
0,132,KW-A5-v01,-0.0875,0.0875,0.0,1.0,0.0,0.0,1,KW-A5,,,alpha,alpha,False,True,False,1,easy
0,133,KW-A5-v02,-0.15,0.15,0.0,1.0,0.0,0.0,1,KW-A5,,,alpha,alpha,False,True,False,1,easy
0,134,KW-A6-v01,-0.225,0.225,0.0,1.0,0.0,0.0,1,KW-A6,,,alpha,alpha,False,True,False,1,easy
0,135,KW-A6-v02,-0.5375,0.5375,0.0,1.0,0.0,0.0,1,KW-A6,,,alpha,alpha,False,True,False,1,easy
0,136,KW-B1-v01,0.4375,0.4375,1.0,0.0,0.0,0.0,1,KW-B1,,,beta,beta,False,True,False,1,easy
0,137,KW-B1-v02,0.5125,0.5125,1.0,0.0,0.0,0.0,1,KW-B1,,,beta,beta,False,True,False,1,easy
0,138,KW-B2-v01,0.1625,0.1625,1.0,0.0,0.0,0.0,1,KW-B2,,,beta,beta,False,True,False,1,easy
0,139,KW-B2-v02,0.55,0.55,1.0,0.0,0.0,0.0,1,KW-B2,,,beta,beta,False,True,False,1,easy
0,140,KW-B3-v01,0.1875,0.1875,1.0,0.0,0.0,0.0,1,KW-B3,,,beta,beta,False,True,False,1,easy
0,141,KW-B3-v02,0.2625,0.2625,1.0,0.0,0.0,0.0,1,KW-B3,,,beta,beta,False,True,False,1,easy
0,142,KW-B4-v01,0.2125,0.2125,1.0,0.0,0.0,0.0,1,KW-B4,,,beta,beta,False,True,False,1,easy
0,143,KW-B4-v02,0.2375,0.2375,1.0,0.0,0.0,0.0,1,KW-B4,,,beta,beta,False,True,False,1,easy
0,144,KW-B5-v01,-0.0875,0.0875,0.0,0.8,0.0,0.0,1,KW-B5,,,beta,beta,False,True,False,1,easy
0,145,KW-B5-v02,0.1,0.1,1.0,0.0,0.0,0.0,1,KW-B5,,,beta,beta,False,True,False,1,easy
0,146,KW-B6-v01,0.2875,0.2875,1.0,0.0,0.0,0.0,1,KW-B6,,,beta,beta,False,True,False,1,easy
0,147,KW-B6-v02,0.075,0.075,0.6,0.0,0.0,0.0,1,KW-B6,,,beta,beta,False,True,False,1,easy
0,148,CP-L1-01-v01,-0.275,0.275,0.0,1.0,0.0,0.0,1,CP-L1-01,,,alpha,alpha,False,False,False,1,easy
0,149,CP-L1-01-v02,0.375,0.375,1.0,0.0,0.0,0.0,1,CP-L1-01,,,beta,beta,False,False,False,1,easy
0,150,CP-L1-02-v01,-0.325,0.325,0.0,1.0,0.0,0.0,1,CP-L1-02,,,alpha,alpha,False,False,False,1,easy
0,151,CP-L1-02-v02,0.1625,0.1625,1.0,0.0,0.0,0.0,1,CP-L1-02,,,beta,beta,False,False,False,1,easy
0,152,CP-L1-03-v01,-0.225,0.225,0.0,1.0,0.0,0.0,1,CP-L1-03,,,alpha,alpha,False,False,False,1,easy
0,153,CP-L1-03-v02,0.1875,0.1875,1.0,0.0,0.0,0.0,1,CP-L1-03,,,beta,beta,False,False,False,1,easy
0,154,CP-L1-04-v01,0.1625,0.1625,1.0,0.0,0.0,0.0,1,CP-L1-04,,,alpha,alpha,False,False,False,1,easy
0,155,CP-L1-04-v02,-0.0875,0.0875,0.0,0.8,0.0,0.0,1,CP-L1-04,,,beta,beta,False,False,False,1,easy
0,156,CP-L1-05-v01,-0.1625,0.1625,0.0,1.0,0.0,0.0,1,CP-L1-05,,,alpha,alpha,False,False,False,1,easy
0,157,CP-L1-05-v02,0.1625,0.1625,1.0,0.0,0.0,0.0,1,CP-L1-05,,,beta,beta,False,False,False,1,easy
0,158,CP-L1-06-v01,-0.0875,0.0875,0.0,1.0,0.0,0.0,1,CP-L1-06,,,alpha,alpha,False,False,False,1,easy
0,159,CP-L1-06-v02,0.275,0.275,1.0,0.0,0.0,0.0,1,CP-L1-06,,,beta,beta,False,False,False,1,easy
0,160,L2-AR1-v01,-0.0625,0.0625,0.0,0.8,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,161,L2-AR1-v02,-0.0875,0.0875,0.0,0.8,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,162,L2-AR1-v03,-0.075,0.075,0.0,1.0,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,163,L2-AR1-v04,-0.025,0.025,0.0,0.4,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,164,L2-AR1-v05,-0.2875,0.2875,0.0,1.0,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,165,L2-AR1-v06,-0.325,0.325,0.0,1.0,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,166,L2-AR1-v07,-0.375,0.375,0.0,1.0,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,167,L2-AR1-v08,-0.2625,0.2625,0.0,1.0,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,168,L2-AR1-v09,-0.2125,0.2125,0.0,1.0,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,169,L2-AR1-v10,-0.2375,0.2375,0.0,1.0,0.0,0.0,2,L2-AR1,composition_2p2n,composition_2p2n,alpha,alpha,False,False,False,2,easy
0,170,L2-AR2-v01,-0.275,0.275,0.0,1.0,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,171,L2-AR2-v02,-0.0125,0.0125,0.0,0.2,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,172,L2-AR2-v03,-0.2,0.2,0.0,1.0,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,173,L2-AR2-v04,0.1,0.1,1.0,0.0,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,174,L2-AR2-v05,-0.0125,0.0125,0.0,0.2,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,175,L2-AR2-v06,-0.325,0.325,0.0,1.0,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,176,L2-AR2-v07,-0.0875,0.0875,0.0,0.8,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,177,L2-AR2-v08,-0.4,0.4,0.0,1.0,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,178,L2-AR2-v09,-0.1125,0.1125,0.0,1.0,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,179,L2-AR2-v10,-0.2125,0.2125,0.0,1.0,0.0,0.0,2,L2-AR2,charge_plus_mass,charge_plus_mass,alpha,alpha,False,False,False,2,easy
0,180,L2-AR3-v01,-0.2625,0.2625,0.0,1.0,0.0,0.0,2,L2-AR3,daughter_z_and_a_alpha,daughter_z_and_a_alpha,alpha,alpha,False,False,False,2,easy
0,181,L2-AR3-v02,-0.2,0.2,0.0,1.0,0.0,0.0,2,L2-AR3,daughter_z_and_a_alpha,daughter_z_and_a_alpha,alpha,alpha,False,False,False,2,easy
