experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features
ablation_zero,1,15,"[24958, 28063, 16555]",9.375,9.375,0.0,0.0,0.0,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,16,[101500],9.375,8.75,-0.625,0.625,0.06666666659555555,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,17,"[124447, 108538]",9.375,9.8125,0.4375,0.4375,0.04666666661688888,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,18,"[149556, 106139]",9.375,9.375,0.0,0.0,0.0,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,19,"[107296, 135640, 135988, 124778, 34170]",9.375,9.75,0.375,0.375,0.03999999995733333,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,20,"[145235, 97102, 8575]",9.375,9.0,-0.375,0.375,0.03999999995733333,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,21,"[45934, 75521]",9.375,9.625,0.25,0.25,0.02666666663822222,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,22,[41906],9.375,8.3125,-1.0625,1.0625,0.11333333321244443,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,23,"[83865, 40170]",9.375,7.78125,-1.59375,1.59375,0.16999999981866665,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,24,"[49489, 34943]",9.375,9.375,0.0,0.0,0.0,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,1,25,"[121673, 27813]",9.375,4.78125,-4.59375,4.59375,0.4899999994773333,False,"{'prompt': 'The antonym of ""open"" is', 'correct_token': ' closed', 'incorrect_token': ' open', 'mode': 'zero'}",graph,,True
ablation_zero,2,10,"[25281, 148569]",8.0,10.125,2.125,2.125,0.2656249996679687,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,11,"[59878, 46537, 107914]",8.0,8.75,0.75,0.75,0.09374999988281249,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,12,"[40178, 4447, 39488, 71563]",8.0,8.25,0.25,0.25,0.031249999960937497,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,13,"[72758, 74172, 54591, 145452, 132137]",8.0,7.15625,-0.84375,0.84375,0.10546874986816406,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,14,"[57525, 111183, 59886, 106824]",8.0,8.6875,0.6875,0.6875,0.08593749989257812,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,15,"[24958, 28063, 16555]",8.0,7.71875,-0.28125,0.28125,0.03515624995605469,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,16,[101500],8.0,8.5,0.5,0.5,0.062499999921874994,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,17,"[124447, 108538]",8.0,7.78125,-0.21875,0.21875,0.02734374996582031,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,18,"[149556, 106139]",8.0,7.0,-1.0,1.0,0.12499999984374999,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,19,"[107296, 135640, 124778, 135988, 34170]",8.0,7.96875,-0.03125,0.03125,0.003906249995117187,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,20,"[145235, 97102, 8575]",8.0,8.375,0.375,0.375,0.046874999941406245,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,21,"[45934, 75521]",8.0,8.25,0.25,0.25,0.031249999960937497,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,22,[41906],8.0,7.875,-0.125,0.125,0.015624999980468748,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,23,"[40170, 83865]",8.0,9.5625,1.5625,1.5625,0.19531249975585935,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,24,"[34943, 49489]",8.0,8.4375,0.4375,0.4375,0.05468749993164062,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,2,25,"[27813, 121673]",8.0,8.5625,0.5625,0.5625,0.07031249991210937,False,"{'prompt': '""heavy"" is the antonym of', 'correct_token': ' light', 'incorrect_token': ' heavy', 'mode': 'zero'}",graph,,True
ablation_zero,3,10,"[25281, 148569]",6.375,6.03125,-0.34375,0.34375,0.05392156854286813,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,11,"[59878, 46537, 107914]",6.375,6.15625,-0.21875,0.21875,0.03431372543637063,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,12,"[4447, 40178, 39488, 71563]",6.375,5.75,-0.625,0.625,0.09803921553248751,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,13,"[54591, 72758, 74172, 132137, 145452]",6.375,5.0,-1.375,1.375,0.21568627417147251,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,14,"[57525, 111183, 59886, 106824]",6.375,6.03125,-0.34375,0.34375,0.05392156854286813,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,15,"[24958, 28063, 16555]",6.375,6.84375,0.46875,0.46875,0.07352941164936563,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,16,[101500],6.375,5.9375,-0.4375,0.4375,0.06862745087274126,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,17,"[124447, 108538]",6.375,7.21875,0.84375,0.84375,0.13235294096885813,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,18,"[149556, 106139]",6.375,6.46875,0.09375,0.09375,0.014705882329873125,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,19,"[107296, 135640, 135988, 124778, 34170]",6.375,6.15625,-0.21875,0.21875,0.03431372543637063,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,20,"[145235, 97102, 8575]",6.375,4.78125,-1.59375,1.59375,0.24999999960784314,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,21,"[45934, 75521]",6.375,6.875,0.5,0.5,0.07843137242599,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,22,[41906],6.375,5.125,-1.25,1.25,0.19607843106497502,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,23,"[40170, 83865]",6.375,2.5,-3.875,3.875,0.6078431363014225,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,24,"[49489, 34943]",6.375,4.6875,-1.6875,1.6875,0.26470588193771627,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,3,25,"[121673, 27813]",6.375,3.25,-3.125,3.125,0.49019607766243756,False,"{'prompt': 'The antonym of ""fast"" is', 'correct_token': ' slow', 'incorrect_token': ' fast', 'mode': 'zero'}",graph,,True
ablation_zero,4,10,"[25281, 148569]",2.0,2.75,0.75,0.75,0.374999998125,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,11,"[59878, 46537, 107914]",2.0,1.5625,-0.4375,0.4375,0.21874999890625002,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,12,"[4447, 39488, 40178, 71563]",2.0,-0.25,-2.25,2.25,1.124999994375,True,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,13,"[74172, 54591, 72758, 145452, 132137]",2.0,1.25,-0.75,0.75,0.374999998125,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,14,"[57525, 111183, 106824, 59886]",2.0,3.1875,1.1875,1.1875,0.5937499970312501,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,15,"[24958, 28063, 16555]",2.0,1.4375,-0.5625,0.5625,0.28124999859375,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,16,[101500],2.0,1.9375,-0.0625,0.0625,0.03124999984375,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,17,"[124447, 108538]",2.0,3.75,1.75,1.75,0.8749999956250001,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,18,"[149556, 106139]",2.0,1.625,-0.375,0.375,0.1874999990625,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,19,"[107296, 135640, 135988, 124778, 34170]",2.0,2.75,0.75,0.75,0.374999998125,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,20,"[97102, 145235, 8575]",2.0,1.5625,-0.4375,0.4375,0.21874999890625002,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,21,"[45934, 75521]",2.0,3.0625,1.0625,1.0625,0.53124999734375,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,22,[41906],2.0,1.625,-0.375,0.375,0.1874999990625,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,23,"[83865, 40170]",2.0,0.25,-1.75,1.75,0.8749999956250001,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,24,"[49489, 34943]",2.0,3.0,1.0,1.0,0.4999999975,False,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,4,25,"[121673, 27813]",2.0,-1.9375,-3.9375,3.9375,1.9687499901562502,True,"{'prompt': 'The antonym of ""clean"" is', 'correct_token': ' dirty', 'incorrect_token': ' clean', 'mode': 'zero'}",graph,,True
ablation_zero,5,10,"[25281, 148569]",6.0,6.8125,0.8125,0.8125,0.13541666644097222,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,11,"[59878, 46537, 107914]",6.0,5.5625,-0.4375,0.4375,0.07291666654513888,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,12,"[4447, 39488, 40178, 71563]",6.0,5.75,-0.25,0.25,0.04166666659722222,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,13,"[72758, 74172, 145452, 54591, 132137]",6.0,5.5625,-0.4375,0.4375,0.07291666654513888,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,14,"[57525, 111183, 59886, 106824]",6.0,6.25,0.25,0.25,0.04166666659722222,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,15,"[24958, 28063, 16555]",6.0,5.625,-0.375,0.375,0.06249999989583333,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,16,[101500],6.0,5.65625,-0.34375,0.34375,0.05729166657118056,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,17,"[124447, 108538]",6.0,5.90625,-0.09375,0.09375,0.015624999973958333,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,18,"[149556, 106139]",6.0,5.84375,-0.15625,0.15625,0.02604166662326389,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,19,"[107296, 135640, 135988, 124778, 34170]",6.0,6.0625,0.0625,0.0625,0.010416666649305555,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,20,"[145235, 97102, 8575]",6.0,6.75,0.75,0.75,0.12499999979166666,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,21,"[45934, 75521]",6.0,5.84375,-0.15625,0.15625,0.02604166662326389,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,22,[41906],6.0,5.96875,-0.03125,0.03125,0.005208333324652778,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,23,"[40170, 83865]",6.0,6.46875,0.46875,0.46875,0.07812499986979167,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,24,"[49489, 34943]",6.0,5.6875,-0.3125,0.3125,0.05208333324652778,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,5,25,"[27813, 121673]",6.0,6.3125,0.3125,0.3125,0.05208333324652778,False,"{'prompt': '""early"" is the opposite of', 'correct_token': ' late', 'incorrect_token': ' early', 'mode': 'zero'}",graph,,True
ablation_zero,6,10,"[25281, 148569]",6.65625,6.21875,-0.4375,0.4375,0.06572769943177059,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,11,"[59878, 107914, 46537]",6.65625,6.46875,-0.1875,0.1875,0.0281690140421874,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,12,"[4447, 39488, 40178, 71563]",6.65625,5.75,-0.90625,0.90625,0.1361502345372391,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,13,"[54591, 74172, 132137, 72758, 145452]",6.65625,6.28125,-0.375,0.375,0.0563380280843748,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,14,"[57525, 111183, 106824, 59886]",6.65625,6.34375,-0.3125,0.3125,0.046948356736978995,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,15,"[24958, 28063, 16555]",6.65625,6.875,0.21875,0.21875,0.032863849715885296,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,16,[101500],6.65625,6.34375,-0.3125,0.3125,0.046948356736978995,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,17,"[124447, 108538]",6.65625,7.8125,1.15625,1.15625,0.17370891992682228,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,18,"[149556, 106139]",6.65625,6.5625,-0.09375,0.09375,0.0140845070210937,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,19,"[107296, 135640, 135988, 124778, 34170]",6.65625,6.96875,0.3125,0.3125,0.046948356736978995,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,20,"[145235, 97102, 8575]",6.65625,6.90625,0.25,0.25,0.037558685389583193,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,21,"[45934, 75521]",6.65625,7.0,0.34375,0.34375,0.05164319241067689,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,22,[41906],6.65625,5.15625,-1.5,1.5,0.2253521123374992,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,23,"[40170, 83865]",6.65625,5.09375,-1.5625,1.5625,0.23474178368489498,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,24,"[49489, 34943]",6.65625,4.625,-2.03125,2.03125,0.3051643187903635,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,6,25,"[121673, 27813]",6.65625,5.21875,-1.4375,1.4375,0.21596244099010337,False,"{'prompt': 'The antonym of ""small"" is', 'correct_token': ' large', 'incorrect_token': ' small', 'mode': 'zero'}",graph,,True
ablation_zero,7,10,"[25281, 148569]",7.15625,7.40625,0.25,0.25,0.03493449776777712,False,"{'prompt': '""loud"" is the opposite of', 'correct_token': ' quiet', 'incorrect_token': ' loud', 'mode': 'zero'}",graph,,True
ablation_zero,7,11,"[59878, 46537, 107914]",7.15625,6.90625,-0.25,0.25,0.03493449776777712,False,"{'prompt': '""loud"" is the opposite of', 'correct_token': ' quiet', 'incorrect_token': ' loud', 'mode': 'zero'}",graph,,True
ablation_zero,7,12,"[4447, 39488, 40178, 71563]",7.15625,6.4375,-0.71875,0.71875,0.10043668108235923,False,"{'prompt': '""loud"" is the opposite of', 'correct_token': ' quiet', 'incorrect_token': ' loud', 'mode': 'zero'}",graph,,True
ablation_zero,7,13,"[72758, 74172, 145452, 54591, 132137]",7.15625,6.375,-0.78125,0.78125,0.1091703055243035,False,"{'prompt': '""loud"" is the opposite of', 'correct_token': ' quiet', 'incorrect_token': ' loud', 'mode': 'zero'}",graph,,True
ablation_zero,7,14,"[57525, 111183, 59886, 106824]",7.15625,7.09375,-0.0625,0.0625,0.00873362444194428,False,"{'prompt': '""loud"" is the opposite of', 'correct_token': ' quiet', 'incorrect_token': ' loud', 'mode': 'zero'}",graph,,True
ablation_zero,7,15,"[24958, 28063, 16555]",7.15625,6.5,-0.65625,0.65625,0.09170305664041495,False,"{'prompt': '""loud"" is the opposite of', 'correct_token': ' quiet', 'incorrect_token': ' loud', 'mode': 'zero'}",graph,,True
