experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features
patching,0,20,"[145235, 163381, 41532, 16317, 58760, 8203, 126524, 21564]",1.4375,1.625,0.1875,0.1875,0.13043478170132328,False,"{'source_prompt': 'The opposite of ""easy"" is', 'target_prompt': '""facile"" est le contraire de', 'source_correct': ' hard', 'target_correct': ' difficile', 'target_incorrect': ' facile', 'selected_by_diff': True, 'candidate_pool_size': 8, 'source_margin': 3.0625, 'target_margin': 1.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,21,"[105016, 27974, 107804, 148238, 45934]",1.4375,2.09375,0.65625,0.65625,0.4565217359546314,False,"{'source_prompt': 'The opposite of ""easy"" is', 'target_prompt': '""facile"" est le contraire de', 'source_correct': ' hard', 'target_correct': ' difficile', 'target_incorrect': ' facile', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 3.0625, 'target_margin': 1.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,22,"[116811, 41906, 156288, 78043, 144143]",1.4375,1.125,-0.3125,0.3125,0.21739130283553879,False,"{'source_prompt': 'The opposite of ""easy"" is', 'target_prompt': '""facile"" est le contraire de', 'source_correct': ' hard', 'target_correct': ' difficile', 'target_incorrect': ' facile', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 3.0625, 'target_margin': 1.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,23,"[67377, 61192, 99428, 6889, 40170, 70485, 156190, 87662, 156970, 83865]",1.4375,-0.5,-1.9375,1.9375,1.3478260775803403,True,"{'source_prompt': 'The opposite of ""easy"" is', 'target_prompt': '""facile"" est le contraire de', 'source_correct': ' hard', 'target_correct': ' difficile', 'target_incorrect': ' facile', 'selected_by_diff': True, 'candidate_pool_size': 10, 'source_margin': 3.0625, 'target_margin': 1.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,24,"[60321, 145590, 35447, 157302]",1.4375,2.0625,0.625,0.625,0.43478260567107757,False,"{'source_prompt': 'The opposite of ""easy"" is', 'target_prompt': '""facile"" est le contraire de', 'source_correct': ' hard', 'target_correct': ' difficile', 'target_incorrect': ' facile', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 3.0625, 'target_margin': 1.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,0,25,"[19816, 15948]",1.4375,1.4375,0.0,0.0,0.0,False,"{'source_prompt': 'The opposite of ""easy"" is', 'target_prompt': '""facile"" est le contraire de', 'source_correct': ' hard', 'target_correct': ' difficile', 'target_incorrect': ' facile', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 3.0625, 'target_margin': 1.4375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,10,"[68612, 79430, 79308, 101190]",-1.875,-1.5625,0.3125,0.3125,0.16666666577777778,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,11,"[86428, 148703, 33438, 77813, 22932, 59878]",-1.875,-2.0,-0.125,0.125,0.06666666631111111,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,12,"[97987, 39488, 83869, 4447]",-1.875,-1.6875,0.1875,0.1875,0.09999999946666667,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,13,"[117585, 46123, 136136, 84047, 70603, 86889, 140003]",-1.875,-0.9375,0.9375,0.9375,0.4999999973333334,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,14,"[28821, 66871, 111183, 41052, 54906]",-1.875,-2.125,-0.25,0.25,0.13333333262222222,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,15,"[41361, 28822, 106898, 127839, 24958]",-1.875,-1.5625,0.3125,0.3125,0.16666666577777778,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,16,"[80755, 88149]",-1.875,-2.375,-0.5,0.5,0.26666666524444443,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,17,"[117109, 19808, 151157]",-1.875,-1.625,0.25,0.25,0.13333333262222222,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,18,"[36517, 67226, 152973, 162386, 151254, 74631]",-1.875,-1.125,0.75,0.75,0.3999999978666667,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,19,"[114972, 73008, 132248, 161546]",-1.875,-0.8125,1.0625,1.0625,0.5666666636444445,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,20,"[145235, 58760, 16317, 21564, 163381, 41532, 8203, 126524]",-1.875,-1.9375,-0.0625,0.0625,0.033333333155555554,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 8, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,21,"[27974, 105016, 148238, 45934, 107804]",-1.875,-1.375,0.5,0.5,0.26666666524444443,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,22,"[78043, 41906, 116811, 156288, 144143]",-1.875,-1.1875,0.6875,0.6875,0.36666666471111115,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,23,"[83865, 156190, 61192, 67377, 40170, 70485, 87662, 156970, 99428, 6889]",-1.875,-2.875,-1.0,1.0,0.5333333304888889,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 10, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,24,"[60321, 35447, 145590, 157302]",-1.875,-1.8125,0.0625,0.0625,0.033333333155555554,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,1,25,"[19816, 15948]",-1.875,-3.0625,-1.1875,1.1875,0.6333333299555556,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'L\'antonyme de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 5.21875, 'target_margin': -1.875, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,10,"[68612, 79430, 79308, 101190]",4.125,5.40625,1.28125,1.28125,0.3106060598530762,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,11,"[77813, 33438, 22932, 148703, 59878, 86428]",4.125,3.5,-0.625,0.625,0.15151515114784206,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,12,"[83869, 4447, 97987, 39488]",4.125,2.875,-1.25,1.25,0.3030303022956841,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,13,"[84047, 46123, 70603, 117585, 136136, 140003, 86889]",4.125,4.6875,0.5625,0.5625,0.13636363603305784,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,14,"[66871, 111183, 28821, 41052, 54906]",4.125,4.15625,0.03125,0.03125,0.007575757557392103,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,15,"[127839, 106898, 41361, 28822, 24958]",4.125,5.125,1.0,1.0,0.2424242418365473,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,16,"[80755, 88149]",4.125,4.8125,0.6875,0.6875,0.16666666626262627,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,17,"[117109, 19808, 151157]",4.125,5.53125,1.40625,1.40625,0.34090909008264464,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 3, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,18,"[152973, 67226, 36517, 151254, 162386, 74631]",4.125,4.03125,-0.09375,0.09375,0.022727272672176307,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,19,"[114972, 73008, 132248, 161546]",4.125,4.78125,0.65625,0.65625,0.15909090870523415,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,20,"[16317, 8203, 21564, 145235, 163381, 58760, 41532, 126524]",4.125,3.53125,-0.59375,0.59375,0.14393939359044997,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 8, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,21,"[27974, 148238, 45934, 105016, 107804]",4.125,3.375,-0.75,0.75,0.18181818137741046,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,22,"[41906, 156288, 116811, 78043, 144143]",4.125,2.0,-2.125,2.125,0.515151513902663,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,23,"[67377, 61192, 6889, 87662, 40170, 156970, 70485, 99428, 83865, 156190]",4.125,1.78125,-2.34375,2.34375,0.5681818168044077,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 10, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,24,"[35447, 60321, 145590, 157302]",4.125,3.4375,-0.6875,0.6875,0.16666666626262627,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,2,25,"[19816, 15948]",4.125,2.5,-1.625,1.625,0.39393939298438935,False,"{'source_prompt': 'The opposite of ""high"" is', 'target_prompt': 'Le contraire de ""haut"" est', 'source_correct': ' low', 'target_correct': ' bas', 'target_incorrect': ' haut', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 6.09375, 'target_margin': 4.125, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,10,"[68612, 79430, 79308, 101190]",-0.375,2.3125,2.6875,2.6875,7.1666664755555605,True,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'Le contraire de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.21875, 'target_margin': -0.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,11,"[148703, 77813, 33438, 22932, 59878, 86428]",-0.375,-0.8125,-0.4375,0.4375,1.1666666355555564,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'Le contraire de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 6, 'source_margin': 5.21875, 'target_margin': -0.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,12,"[39488, 4447, 97987, 83869]",-0.375,-1.1875,-0.8125,0.8125,2.1666666088888906,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'Le contraire de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 4, 'source_margin': 5.21875, 'target_margin': -0.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,13,"[46123, 117585, 84047, 136136, 140003, 70603, 86889]",-0.375,-0.0625,0.3125,0.3125,0.8333333111111118,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'Le contraire de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 7, 'source_margin': 5.21875, 'target_margin': -0.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,14,"[66871, 111183, 41052, 28821, 54906]",-0.375,-1.0,-0.625,0.625,1.6666666222222235,False,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'Le contraire de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.21875, 'target_margin': -0.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,15,"[28822, 24958, 106898, 127839, 41361]",-0.375,0.0625,0.4375,0.4375,1.1666666355555564,True,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'Le contraire de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 5, 'source_margin': 5.21875, 'target_margin': -0.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
patching,3,16,"[80755, 88149]",-0.375,0.5625,0.9375,0.9375,2.4999999333333354,True,"{'source_prompt': 'The opposite of ""long"" is', 'target_prompt': 'Le contraire de ""long"" est', 'source_correct': ' short', 'target_correct': ' court', 'target_incorrect': ' long', 'selected_by_diff': True, 'candidate_pool_size': 2, 'source_margin': 5.21875, 'target_margin': -0.375, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1}",graph,,True
