experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
patching,0,12,[71563],2.5625,1.3125,-1.25,1.25,0.4878048761451517,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F71563,0
patching,0,12,[22710],2.5625,1.3125,-1.25,1.25,0.4878048761451517,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F22710,0
patching,0,12,[40178],2.5625,1.3125,-1.25,1.25,0.4878048761451517,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F40178,0
patching,0,12,[146578],2.5625,1.4375,-1.125,1.125,0.4390243885306365,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F146578,0
patching,0,12,[83869],2.5625,1.25,-1.3125,1.3125,0.5121951199524093,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L12_F83869,0
patching,0,13,[5837],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F5837,0
patching,0,13,[72758],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F72758,0
patching,0,13,[70603],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L13_F70603,0
patching,0,14,[41052],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L14_F41052,0
patching,0,14,[57525],2.5625,1.9375,-0.625,0.625,0.24390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L14_F57525,0
patching,0,15,[127839],2.5625,3.15625,0.59375,0.59375,0.23170731616894708,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L15_F127839,0
patching,0,16,[45664],2.5625,3.5625,1.0,1.0,0.3902439009161214,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L16_F45664,0
patching,0,17,[110833],2.5625,3.6875,1.125,1.125,0.4390243885306365,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L17_F110833,0
patching,0,18,[152973],2.5625,2.5,-0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L18_F152973,0
patching,0,19,[6873],2.5625,2.625,0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F6873,0
patching,0,19,[27199],2.5625,2.625,0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F27199,0
patching,0,19,[123748],2.5625,2.625,0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F123748,0
patching,0,19,[29102],2.5625,2.6875,0.125,0.125,0.04878048761451517,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F29102,0
patching,0,19,[135640],2.5625,2.625,0.0625,0.0625,0.024390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L19_F135640,0
patching,0,20,[111853],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F111853,0
patching,0,20,[71357],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F71357,0
patching,0,20,[101236],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F101236,0
patching,0,20,[98282],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F98282,0
patching,0,20,[149117],2.5625,1.625,-0.9375,0.9375,0.3658536571088638,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F149117,0
patching,0,20,[145235],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F145235,0
patching,0,20,[11606],2.5625,1.875,-0.6875,0.6875,0.26829268187983346,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F11606,0
patching,0,20,[158746],2.5625,1.8125,-0.75,0.75,0.29268292568709103,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L20_F158746,0
patching,0,21,[145615],2.5625,2.3125,-0.25,0.25,0.09756097522903034,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L21_F145615,0
patching,0,21,[129759],2.5625,2.1875,-0.375,0.375,0.14634146284354552,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L21_F129759,0
patching,0,22,[160273],2.5625,2.0625,-0.5,0.5,0.1951219504580607,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L22_F160273,0
patching,0,22,[99330],2.5625,2.1875,-0.375,0.375,0.14634146284354552,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L22_F99330,0
patching,0,22,[145377],2.5625,2.0625,-0.5,0.5,0.1951219504580607,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L22_F145377,0
patching,0,22,[32734],2.5625,2.1875,-0.375,0.375,0.14634146284354552,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L22_F32734,0
patching,0,22,[108295],2.5625,1.9375,-0.625,0.625,0.24390243807257586,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L22_F108295,0
patching,0,22,[41906],2.5625,2.25,-0.3125,0.3125,0.12195121903628793,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L22_F41906,0
patching,0,23,[8645],2.5625,1.40625,-1.15625,1.15625,0.45121951043426534,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L23_F8645,0
patching,0,23,[153393],2.5625,1.5625,-1.0,1.0,0.3902439009161214,False,"{'source_prompt': 'The opposite of ""small"" is', 'target_prompt': 'Le contraire de ""petit"" est', 'source_correct': ' large', 'target_correct': ' grand', 'target_incorrect': ' petit', 'selected_by_diff': False, 'candidate_pool_size': 0, 'source_margin': 5.125, 'target_margin': 2.5625, 'source_number': 'unknown', 'target_number': 'unknown', 'source_orig_idx': -1, 'target_orig_idx': -1, 'concept_index': 0, 'template_idx': 0}",graph,,True,L23_F153393,0
